view_id,viewer_id,video_id,watch_minutes,view_date,completed
537,5390,187,71.0,2023-02-12 22:45:00,1
538,5384,67,20.33,2023-10-16 00:39:00,0
539,5616,106,19.94,2023-08-01 08:01:00,0
540,5099,229,53.14,2023-06-07 05:31:00,0
541,5348,119,30.22,2023-03-23 22:23:00,0
542,5347,84,4.54,2023-05-18 06:23:00,0
543,5251,150,13.89,2023-11-10 00:55:00,0
544,5789,114,4.3,2023-02-03 20:26:00,0
545,5367,298,3.72,2023-05-11 03:28:00,0
546,5616,105,4.28,2023-02-25 11:16:00,0
547,5223,241,0.23,2023-08-13 20:47:00,0
548,5608,64,60.65,2023-02-05 12:42:00,0
549,5378,279,30.0,2023-03-25 19:49:00,1
550,5356,261,0.79,2023-08-30 11:41:00,0
551,5579,120,4.36,2023-04-05 06:14:00,0
552,5208,229,11.52,2023-09-26 12:05:00,0
553,5511,87,7.63,2023-11-22 14:15:00,0
554,5512,277,36.44,2023-11-03 16:19:00,0
555,5070,116,10.16,2023-01-22 11:42:00,0
556,5545,16,32.18,2023-09-22 06:42:00,0
557,5326,9,8.02,2023-06-05 09:30:00,0
558,5172,56,2.82,2023-03-24 14:13:00,0
559,5301,146,24.2,2023-01-22 12:09:00,0
560,5596,159,2.33,2023-01-17 04:11:00,0
561,5610,271,2.87,2023-09-22 07:05:00,0
562,5103,145,10.79,2023-02-27 03:21:00,0
563,5295,49,18.26,2023-10-10 15:26:00,0
564,5602,51,67.0,2023-03-10 12:59:00,1
565,5643,294,22.24,2023-04-07 04:20:00,0
566,5220,297,4.57,2023-06-25 16:56:00,0
567,5440,28,33.94,2023-07-25 09:18:00,0
568,5163,275,47.74,2023-06-26 02:57:00,0
569,5020,118,25.68,2023-12-15 17:53:00,0
570,5342,195,23.37,2023-02-18 16:14:00,0
571,5109,107,9.58,2023-12-19 19:31:00,0
572,5438,223,21.82,2023-06-20 06:52:00,0
573,5292,70,14.21,2023-05-23 09:59:00,0
574,5799,7,6.0,2023-07-15 21:43:00,1
575,5243,211,20.22,2023-07-09 22:51:00,0
576,5247,297,1.18,2023-12-21 10:55:00,0
577,5662,62,84.37,2023-07-02 19:30:00,0
578,5630,238,9.7,2023-09-23 13:47:00,0
579,5077,65,56.0,2023-06-04 09:32:00,1
580,5258,9,7.15,2023-01-03 03:10:00,0
581,5468,32,23.61,2023-10-23 07:27:00,0
582,5769,145,0.81,2023-12-01 06:21:00,0
583,5370,83,6.72,2023-06-29 14:28:00,0
584,5604,33,38.0,2023-06-25 19:06:00,1
585,5662,210,79.0,2023-06-04 19:30:00,1
586,5678,63,3.32,2023-08-16 00:39:00,0
587,5519,210,15.45,2023-07-02 14:19:00,0
588,5622,26,16.04,2023-10-08 13:50:00,0
589,5298,283,75.01,2023-07-27 10:18:00,1
590,5007,67,59.0,2023-04-03 05:21:00,1
591,5706,112,19.7,2023-04-30 01:55:00,0
592,5304,164,27.68,2023-12-06 00:11:00,0
593,5593,159,4.32,2023-03-16 20:29:00,0
594,5186,158,22.88,2023-04-11 06:22:00,0
595,5177,254,46.6,2023-02-15 10:25:00,0
596,5309,293,21.08,2023-01-21 13:05:00,0
597,5437,254,17.31,2023-02-16 16:02:00,0
598,5339,259,6.31,2023-06-24 01:28:00,0
599,5033,236,14.37,2023-05-05 10:59:00,0
600,5000,124,9.63,2023-08-30 23:07:00,0
601,5552,76,53.93,2023-06-27 08:05:00,0
602,5231,224,18.0,2023-03-04 13:05:00,1
603,5528,202,89.0,2023-02-11 01:06:00,1
604,5764,6,113.53,2023-05-05 13:50:00,1
605,5772,231,95.02,2023-06-03 10:58:00,0
606,5658,86,8.07,2023-03-13 17:53:00,0
607,5101,192,4.54,2023-10-26 08:46:00,0
608,5579,238,9.2,2023-03-04 14:04:00,0
609,5440,115,18.1,2023-11-07 06:39:00,0
610,5152,145,5.92,2023-10-24 18:00:00,0
611,5273,95,18.64,2023-10-09 20:33:00,0
612,5193,228,50.92,2023-07-29 04:24:00,0
613,5699,265,33.45,2023-12-24 22:55:00,0
614,5010,139,1.71,2023-09-12 20:13:00,0
615,5749,162,1.65,2023-04-18 18:32:00,0
616,5246,123,38.0,2023-02-15 20:59:00,1
617,5450,93,12.91,2023-03-22 19:32:00,0
618,5203,239,19.57,2023-11-18 03:33:00,0
619,5747,59,90.6,2023-04-23 14:56:00,1
620,5101,185,9.96,2023-07-08 21:02:00,0
621,5396,2,61.0,2023-06-21 02:18:00,1
622,5212,260,6.4,2023-09-05 06:01:00,0
623,5572,83,5.07,2023-01-26 05:39:00,0
624,5581,68,2.59,2023-07-29 11:18:00,0
625,5754,243,117.0,2023-03-01 21:45:00,1
626,5654,242,14.5,2023-07-25 22:43:00,0
627,5519,174,64.76,2023-10-21 09:37:00,0
628,5147,138,2.91,2023-05-06 02:01:00,0
629,5752,105,6.01,2023-09-07 02:07:00,0
630,5325,145,15.14,2023-03-27 00:51:00,0
631,5156,157,19.27,2023-01-29 08:38:00,0
632,5163,68,92.01,2023-02-26 00:19:00,0
633,5328,260,32.27,2023-11-07 06:35:00,0
634,5692,196,14.02,2023-03-27 08:12:00,0
635,5652,152,98.12,2023-12-02 04:57:00,0
636,5341,156,1.7,2023-02-22 02:16:00,0
637,5426,33,6.63,2023-02-12 15:59:00,0
638,5541,109,28.47,2023-06-22 13:27:00,0
639,5573,60,26.99,2023-03-28 16:22:00,0
640,5034,255,32.63,2023-11-10 03:54:00,0
641,5035,39,6.12,2023-02-09 09:06:00,0
642,5782,98,105.0,2023-02-20 05:04:00,1
643,5260,275,26.21,2023-04-28 03:04:00,0
644,5066,130,36.39,2023-05-30 15:29:00,0
645,5044,288,29.51,2023-05-10 16:20:00,0
646,5642,292,113.0,2023-11-25 04:54:00,1
647,5671,98,105.0,2023-05-22 04:23:00,1
648,5092,218,36.32,2023-08-19 22:29:00,0
649,5201,34,13.0,2023-10-16 17:17:00,1
650,5794,248,9.76,2023-06-11 18:10:00,0
651,5627,91,26.61,2023-10-21 05:03:00,0
652,5035,53,11.0,2023-01-16 21:17:00,1
653,5694,60,10.13,2023-05-02 22:30:00,0
654,5043,178,7.61,2023-05-04 15:02:00,0
655,5153,229,57.82,2023-11-25 00:49:00,0
656,5571,116,59.0,2023-12-30 21:56:00,1
657,5702,189,37.23,2023-01-22 06:19:00,0
658,5349,99,38.88,2023-12-23 19:38:00,0
659,5593,190,17.08,2023-01-16 16:27:00,0
660,5191,101,28.78,2023-10-21 12:04:00,0
661,5119,254,70.84,2023-11-03 01:51:00,0
662,5721,218,19.99,2023-01-21 01:55:00,0
663,5457,255,70.4,2023-01-28 14:30:00,0
664,5114,94,8.16,2023-12-02 19:14:00,0
665,5330,233,2.08,2023-11-02 08:03:00,0
666,5324,93,17.72,2023-06-18 05:52:00,0
667,5164,157,47.1,2023-12-09 09:52:00,0
668,5699,9,45.0,2023-08-03 23:53:00,1
669,5629,56,1.02,2023-02-06 16:29:00,0
670,5101,298,5.13,2023-11-30 02:55:00,0
671,5105,110,4.18,2023-02-27 10:07:00,0
672,5011,133,0.91,2023-08-12 02:00:00,0
673,5526,12,18.96,2023-08-22 20:25:00,0
674,5375,101,1.15,2023-01-11 07:56:00,0
675,5779,292,96.61,2023-08-20 19:55:00,0
676,5169,144,37.0,2023-03-22 16:34:00,1
677,5542,145,19.0,2023-08-11 18:59:00,1
678,5201,158,23.56,2023-03-28 11:28:00,0
679,5304,65,27.38,2023-08-11 17:37:00,0
680,5774,73,0.04,2023-09-19 04:03:00,0
681,5195,56,6.0,2023-08-23 14:05:00,1
682,5275,182,2.33,2023-05-17 13:49:00,0
683,5060,6,31.67,2023-10-15 15:08:00,0
684,5683,120,5.6,2023-01-15 00:24:00,0
685,5359,86,4.67,2023-05-27 14:01:00,0
686,5542,145,2.0,2023-11-04 00:53:00,0
687,5120,22,113.0,2023-10-06 11:10:00,1
688,5347,278,9.98,2023-10-13 04:51:00,0
689,5306,103,0.32,2023-03-13 22:06:00,0
690,5611,111,90.14,2023-07-15 01:40:00,0
691,5638,222,3.19,2023-06-09 19:05:00,0
692,5169,104,21.12,2023-06-01 14:08:00,0
693,5394,124,45.37,2023-02-12 09:41:00,0
694,5434,276,19.02,2023-09-15 10:58:00,0
695,5211,155,93.0,2023-06-19 09:01:00,1
696,5687,115,13.08,2023-03-17 10:16:00,0
697,5001,207,9.74,2023-01-16 08:51:00,0
698,5554,271,24.33,2023-06-28 08:49:00,0
699,5347,56,2.78,2023-10-21 09:23:00,0
700,5242,74,3.27,2023-02-10 21:36:00,0
701,5515,19,54.0,2023-07-21 23:01:00,1
702,5027,122,45.27,2023-02-20 14:46:00,0
703,5078,181,35.37,2023-02-05 08:05:00,0
704,5547,24,6.15,2023-01-11 09:48:00,0
705,5122,151,34.2,2023-05-19 10:25:00,1
706,5241,165,1.1,2023-04-04 10:10:00,0
707,5230,30,5.83,2023-10-10 16:58:00,0
708,5430,183,14.31,2023-01-31 22:16:00,0
709,5603,117,11.54,2023-10-31 15:57:00,0
710,5183,160,17.46,2023-04-26 09:25:00,0
711,5644,195,9.5,2023-03-13 08:00:00,0
712,5465,278,12.82,2023-05-10 08:58:00,0
713,5067,199,0.26,2023-04-06 11:16:00,0
714,5017,210,79.0,2023-09-12 22:24:00,1
715,5248,262,2.63,2023-05-09 15:43:00,0
716,5582,23,46.27,2023-12-07 22:26:00,0
717,5423,109,34.55,2023-05-15 17:16:00,0
718,5739,71,22.0,2023-04-09 21:04:00,1
719,5155,238,0.83,2023-06-20 22:27:00,0
720,5718,198,5.79,2023-01-17 20:46:00,0
721,5158,181,31.87,2023-04-09 22:50:00,0
722,5501,160,14.7,2023-06-28 14:33:00,0
723,5623,81,10.98,2023-11-24 10:25:00,0
724,5696,28,18.27,2023-03-03 11:33:00,0
725,5105,208,32.17,2023-04-22 09:19:00,0
726,5698,20,0.95,2023-05-15 22:04:00,0
727,5642,141,75.0,2023-03-27 15:28:00,1
728,5604,110,50.12,2023-05-26 11:18:00,0
729,5790,84,1.34,2023-08-06 19:36:00,0
730,5094,113,55.41,2023-09-02 04:01:00,0
731,5728,206,43.0,2023-12-27 02:51:00,1
732,5673,27,19.76,2023-10-29 11:11:00,0
733,5653,242,2.02,2023-07-23 20:50:00,0
734,5364,195,50.71,2023-02-23 03:16:00,0
735,5163,227,50.25,2023-01-28 09:35:00,0
736,5350,146,8.68,2023-01-23 21:09:00,0
737,5047,272,53.57,2023-10-06 13:44:00,1
738,5627,153,0.02,2023-04-06 06:09:00,0
739,5658,140,8.88,2023-07-05 12:35:00,0
740,5632,39,1.73,2023-12-04 22:24:00,0
741,5066,263,21.08,2023-04-25 15:10:00,0
742,5574,268,0.21,2023-12-05 08:40:00,0
743,5612,241,3.42,2023-07-01 01:27:00,0
744,5453,44,0.35,2023-03-23 01:47:00,0
745,5706,208,1.31,2023-07-22 09:42:00,0
746,5331,133,2.28,2023-10-18 17:23:00,0
747,5346,46,28.07,2023-03-14 17:03:00,0
748,5504,237,2.81,2023-03-07 12:36:00,0
749,5540,107,57.0,2023-10-19 01:31:00,1
750,5187,103,3.59,2023-04-14 06:29:00,0
751,5367,231,7.83,2023-05-01 11:08:00,0
752,5366,262,5.79,2023-01-26 16:26:00,0
753,5777,137,23.09,2023-12-02 04:51:00,0
754,5097,18,83.0,2023-08-08 19:51:00,1
755,5544,120,1.83,2023-04-22 20:15:00,0
756,5386,218,70.24,2023-03-19 08:13:00,0
757,5444,173,1.24,2023-10-24 19:12:00,0
758,5500,112,18.08,2023-07-13 01:47:00,0
759,5236,154,80.0,2023-07-31 18:21:00,1
760,5764,32,41.61,2023-08-14 18:24:00,0
761,5159,126,4.59,2023-08-17 01:01:00,0
762,5164,153,97.57,2023-01-16 20:15:00,0
763,5254,299,33.3,2023-10-19 13:14:00,0
764,5606,35,44.29,2023-09-11 16:52:00,0
765,5547,108,17.21,2023-05-08 16:56:00,0
766,5582,217,7.43,2023-03-22 07:08:00,0
767,5601,131,18.67,2023-11-22 03:11:00,0
768,5755,70,6.83,2023-04-12 01:40:00,0
769,5581,244,67.46,2023-04-09 11:06:00,0
770,5356,292,6.35,2023-03-12 05:59:00,0
771,5779,73,0.02,2023-08-07 03:34:00,0
772,5027,92,11.0,2023-05-07 16:32:00,0
773,5448,93,42.35,2023-02-15 04:32:00,0
774,5118,299,23.82,2023-09-21 14:43:00,0
775,5460,80,21.72,2023-11-15 00:10:00,0
776,5156,207,14.51,2023-08-14 10:15:00,0
777,5459,121,17.72,2023-10-21 15:05:00,0
778,5434,188,21.63,2023-06-18 15:04:00,0
779,5606,69,3.03,2023-06-24 04:10:00,0
780,5477,82,9.62,2023-03-31 02:09:00,0
781,5719,159,10.99,2023-06-27 06:23:00,0
782,5031,54,8.0,2023-01-07 07:39:00,1
783,5688,295,3.43,2023-12-06 10:18:00,0
784,5242,15,110.0,2023-09-07 02:15:00,1
785,5606,5,2.22,2023-02-26 04:07:00,0
786,5195,249,7.38,2023-07-10 15:55:00,0
787,5790,163,6.21,2023-08-24 09:28:00,0
788,5516,269,13.76,2023-12-18 21:18:00,0
789,5798,66,38.0,2023-07-04 14:01:00,1
790,5455,256,16.99,2023-09-13 06:05:00,0
791,5798,244,21.26,2023-05-24 08:19:00,0
792,5180,181,13.87,2023-12-04 00:12:00,0
793,5531,46,15.2,2023-08-26 14:22:00,0
794,5794,155,10.7,2023-02-06 03:38:00,0
795,5735,241,7.6,2023-04-10 01:23:00,0
796,5187,13,7.75,2023-08-04 10:20:00,0
797,5660,18,4.76,2023-02-10 07:41:00,0
798,5604,205,57.48,2023-08-17 18:06:00,0
799,5053,59,7.65,2023-06-19 01:25:00,0
800,5382,11,11.74,2023-03-28 21:50:00,0
801,5079,197,1.53,2023-06-07 12:23:00,0
802,5512,207,9.71,2023-10-27 02:07:00,0
803,5247,262,8.44,2023-12-21 18:58:00,0
804,5592,270,5.72,2023-11-16 01:16:00,0
805,5212,8,45.6,2023-12-30 10:23:00,0
806,5261,187,5.42,2023-10-24 19:34:00,0
807,5139,54,0.24,2023-07-19 16:51:00,0
808,5663,124,33.6,2023-08-22 11:27:00,0
809,5183,37,20.12,2023-09-02 00:16:00,0
810,5580,136,82.0,2023-02-06 10:59:00,1
811,5027,195,7.2,2023-03-22 22:15:00,0
812,5106,254,113.0,2023-12-05 08:40:00,1
813,5134,182,6.83,2023-10-03 12:52:00,0
814,5021,218,3.86,2023-01-08 15:36:00,0
815,5380,228,12.22,2023-03-21 06:05:00,0
816,5060,96,28.93,2023-07-20 04:55:00,0
817,5507,125,7.19,2023-10-11 21:46:00,0
818,5183,269,5.7,2023-12-02 12:21:00,0
819,5455,36,69.32,2023-01-06 20:47:00,0
820,5537,280,40.22,2023-11-26 17:27:00,0
821,5486,79,60.65,2023-09-08 12:32:00,0
822,5414,206,3.12,2023-02-14 15:58:00,0
823,5363,151,14.1,2023-12-16 04:53:00,0
824,5197,240,58.73,2023-06-19 04:53:00,0
825,5370,168,64.0,2023-12-04 15:15:00,1
826,5065,161,18.87,2023-11-17 20:58:00,0
827,5349,177,11.83,2023-11-29 16:25:00,0
828,5125,145,2.28,2023-02-17 09:50:00,0
829,5146,275,25.6,2023-08-07 14:16:00,0
830,5157,236,69.0,2023-05-06 11:04:00,1
831,5253,105,22.47,2023-10-14 04:00:00,1
832,5498,26,3.83,2023-06-06 06:46:00,0
833,5146,117,43.27,2023-04-27 22:59:00,0
834,5506,179,27.24,2023-05-07 10:42:00,0
835,5498,244,14.73,2023-10-16 22:03:00,0
836,5202,236,35.5,2023-02-19 18:05:00,0
837,5295,100,0.88,2023-07-23 20:54:00,0
838,5461,262,6.36,2023-02-07 06:26:00,0
839,5551,288,41.58,2023-06-17 04:11:00,0
840,5042,97,69.3,2023-12-26 08:38:00,0
841,5501,204,19.0,2023-08-25 18:38:00,1
842,5434,193,2.07,2023-09-01 18:17:00,0
843,5068,28,43.96,2023-08-25 01:14:00,0
844,5287,262,4.72,2023-05-29 15:20:00,0
845,5419,76,70.5,2023-03-24 21:12:00,0
846,5687,170,58.5,2023-06-26 19:52:00,0
847,5526,273,79.96,2023-10-29 05:13:00,0
848,5285,196,10.38,2023-10-29 07:23:00,0
849,5552,202,31.07,2023-03-09 01:10:00,0
850,5647,233,3.68,2023-08-04 23:23:00,0
851,5718,259,2.66,2023-10-14 09:21:00,0
852,5298,159,2.99,2023-10-18 21:54:00,0
853,5550,240,35.34,2023-03-25 15:24:00,0
854,5516,107,11.58,2023-05-18 02:49:00,0
855,5284,284,76.0,2023-10-11 06:47:00,1
856,5301,269,7.58,2023-09-10 13:14:00,0
857,5050,233,5.62,2023-04-05 14:49:00,0
858,5072,50,3.82,2023-05-27 16:14:00,0
859,5372,33,0.27,2023-09-13 10:03:00,0
860,5121,26,4.69,2023-08-18 23:44:00,0
861,5278,47,27.43,2023-03-15 12:38:00,0
862,5331,204,19.0,2023-03-04 07:12:00,1
863,5794,292,41.61,2023-10-30 07:18:00,0
864,5703,292,14.05,2023-08-05 06:52:00,0
865,5746,78,22.54,2023-01-24 12:11:00,0
866,5593,45,29.91,2023-11-18 08:55:00,0
867,5461,55,4.43,2023-02-14 03:23:00,0
868,5462,206,2.04,2023-08-08 04:07:00,0
869,5623,203,13.21,2023-08-26 01:39:00,0
870,5259,61,0.36,2023-08-05 03:39:00,0
871,5428,228,65.89,2023-10-29 13:51:00,0
872,5109,142,2.06,2023-03-12 06:17:00,0
873,5631,13,2.11,2023-06-02 00:26:00,0
874,5722,143,14.38,2023-08-22 09:02:00,0
875,5352,226,8.5,2023-01-27 21:49:00,0
876,5069,134,2.81,2023-08-23 03:33:00,0
877,5224,212,7.59,2023-11-20 18:37:00,0
878,5339,272,7.53,2023-06-18 08:40:00,0
879,5436,258,26.92,2023-04-07 09:09:00,0
880,5285,66,12.4,2023-09-27 12:31:00,0
881,5490,30,18.8,2023-10-03 01:06:00,0
882,5385,124,10.28,2023-08-02 01:48:00,0
883,5253,29,71.0,2023-05-02 04:17:00,1
884,5391,104,2.15,2023-12-05 07:05:00,0
885,5178,221,54.0,2023-06-12 19:48:00,1
886,5060,16,1.69,2023-08-04 12:07:00,0
887,5373,171,15.09,2023-06-11 09:57:00,0
888,5245,63,33.2,2023-06-03 06:51:00,0
889,5402,245,37.49,2023-10-24 17:22:00,0
890,5401,241,11.0,2023-04-15 03:36:00,1
891,5645,251,48.52,2023-05-24 22:46:00,0
892,5005,81,7.51,2023-11-05 14:17:00,0
893,5010,156,40.0,2023-05-30 12:31:00,1
894,5297,257,2.95,2023-12-08 02:47:00,0
895,5727,138,26.53,2023-12-03 15:12:00,0
896,5751,184,76.34,2023-08-02 23:26:00,0
897,5798,91,58.02,2023-06-06 15:35:00,0
898,5087,88,28.05,2023-08-14 11:25:00,0
899,5646,104,19.89,2023-08-17 01:34:00,0
900,5397,6,11.86,2023-04-12 07:20:00,0
901,5136,223,77.0,2023-11-28 20:25:00,1
902,5188,124,37.79,2023-02-28 03:46:00,0
903,5429,277,48.99,2023-01-06 20:26:00,0
904,5370,216,5.28,2023-03-08 06:51:00,0
905,5008,78,3.74,2023-12-28 10:22:00,0
906,5754,62,12.1,2023-09-28 10:38:00,0
907,5417,5,4.54,2023-02-16 13:08:00,0
908,5344,54,4.72,2023-06-11 10:37:00,0
909,5197,204,6.69,2023-04-17 21:25:00,0
910,5410,133,5.5,2023-10-20 07:38:00,0
911,5333,34,3.97,2023-01-31 09:55:00,0
912,5187,7,2.59,2023-06-20 21:35:00,0
913,5226,14,13.79,2023-10-22 03:28:00,0
914,5787,167,16.32,2023-03-29 14:32:00,0
915,5609,230,22.25,2023-09-21 18:07:00,0
916,5756,296,16.2,2023-02-24 13:23:00,1
917,5041,155,24.24,2023-08-29 12:21:00,0
918,5467,61,3.71,2023-03-24 20:08:00,0
919,5065,227,86.0,2023-09-11 00:40:00,1
920,5512,94,28.95,2023-12-08 06:27:00,0
921,5714,229,12.66,2023-04-25 09:56:00,0
922,5462,244,7.33,2023-07-08 17:24:00,0
923,5634,97,59.36,2023-02-25 20:55:00,0
924,5215,224,3.53,2023-09-21 17:44:00,0
925,5745,44,21.24,2023-01-24 13:45:00,0
926,5419,238,12.16,2023-11-16 13:28:00,0
927,5501,111,38.6,2023-12-17 19:05:00,0
928,5353,216,38.4,2023-10-28 17:29:00,0
929,5364,210,39.92,2023-11-17 00:34:00,0
930,5006,285,3.69,2023-06-28 00:44:00,0
931,5415,268,0.17,2023-03-18 07:09:00,0
932,5179,126,20.84,2023-09-05 16:11:00,0
933,5493,30,35.49,2023-10-15 04:47:00,0
934,5468,25,67.0,2023-04-28 20:30:00,1
935,5642,2,13.76,2023-06-23 14:12:00,0
936,5519,285,41.74,2023-01-06 08:28:00,0
937,5527,189,7.47,2023-12-02 22:12:00,0
938,5725,15,44.55,2023-08-02 18:01:00,0
939,5566,221,11.6,2023-03-19 10:50:00,0
940,5731,176,47.09,2023-06-10 15:37:00,0
941,5375,206,7.14,2023-04-21 10:44:00,0
942,5418,166,0.2,2023-08-16 05:32:00,0
943,5112,257,2.95,2023-06-27 22:37:00,0
944,5072,131,16.17,2023-11-24 18:12:00,0
945,5058,258,5.71,2023-08-27 19:10:00,0
946,5105,292,44.26,2023-10-16 15:36:00,0
947,5184,7,1.81,2023-12-07 06:00:00,0
948,5716,247,19.0,2023-06-24 17:40:00,1
949,5084,276,21.13,2023-10-20 14:00:00,0
950,5500,135,32.0,2023-09-26 03:39:00,0
951,5752,165,2.81,2023-08-10 14:02:00,0
952,5597,3,21.15,2023-10-23 18:35:00,0
953,5386,31,3.3,2023-06-22 00:38:00,0
954,5030,190,3.86,2023-11-09 01:13:00,0
955,5733,84,54.0,2023-05-10 16:13:00,1
956,5592,122,2.15,2023-12-07 13:48:00,0
957,5167,93,11.06,2023-03-15 07:04:00,0
958,5324,3,48.18,2023-04-22 19:47:00,0
959,5411,113,38.85,2023-05-17 00:02:00,0
960,5720,226,17.73,2023-08-27 02:17:00,0
961,5330,76,93.77,2023-09-03 15:26:00,0
962,5551,195,67.49,2023-11-22 05:13:00,0
963,5595,31,51.81,2023-03-04 13:30:00,0
964,5747,145,14.1,2023-03-07 09:40:00,0
965,5600,205,2.58,2023-04-07 16:01:00,0
966,5196,153,19.65,2023-10-15 14:16:00,0
967,5143,235,31.0,2023-07-20 23:23:00,1
968,5706,35,9.73,2023-03-02 14:28:00,0
969,5437,131,41.71,2023-09-13 02:12:00,0
970,5346,75,4.99,2023-02-21 15:52:00,0
971,5343,80,6.71,2023-06-03 20:42:00,0
972,5247,84,27.7,2023-12-09 20:50:00,0
973,5390,292,113.0,2023-05-02 03:18:00,1
974,5202,276,9.92,2023-07-13 15:54:00,0
975,5630,16,15.75,2023-04-10 06:47:00,0
976,5250,147,54.3,2023-11-24 02:10:00,0
977,5090,106,10.72,2023-09-01 14:50:00,0
978,5520,56,6.0,2023-06-19 04:10:00,1
979,5571,61,0.08,2023-01-07 00:52:00,0
980,5415,194,17.76,2023-01-08 22:29:00,0
981,5472,29,71.0,2023-06-22 17:28:00,1
982,5663,55,82.0,2023-01-29 12:49:00,1
983,5517,282,3.74,2023-02-10 15:51:00,0
984,5084,67,39.85,2023-02-22 06:07:00,0
985,5025,80,33.0,2023-12-07 03:02:00,1
986,5190,51,37.65,2023-08-08 09:47:00,0
987,5570,157,12.0,2023-04-20 04:39:00,0
988,5338,37,18.14,2023-02-12 17:12:00,0
989,5262,216,84.0,2023-09-06 02:22:00,1
990,5032,221,33.47,2023-02-15 03:08:00,0
991,5590,112,108.0,2023-04-14 12:12:00,1
992,5650,86,11.88,2023-05-23 02:34:00,0
993,5027,285,35.55,2023-08-22 12:59:00,0
994,5191,161,0.02,2023-04-21 02:02:00,0
995,5790,278,71.0,2023-06-15 17:26:00,1
996,5532,33,5.44,2023-07-21 09:40:00,0
997,5362,18,15.76,2023-03-24 11:09:00,0
998,5208,39,12.43,2023-07-10 16:29:00,0
999,5714,159,29.68,2023-07-14 03:52:00,0
1000,5656,69,20.27,2023-11-06 16:38:00,0
1001,5081,196,49.0,2023-06-22 10:39:00,1
1002,5576,217,20.0,2023-12-29 23:41:00,1
1003,5552,24,16.71,2023-09-19 21:39:00,0
1004,5031,199,0.6,2023-03-01 06:14:00,0
1005,5701,105,5.69,2023-10-13 20:18:00,0
1006,5637,265,7.6,2023-04-19 20:02:00,0
1007,5535,193,1.04,2023-02-27 00:01:00,0
1008,5319,68,0.29,2023-02-23 14:52:00,0
1009,5353,184,1.54,2023-03-12 12:46:00,0
1010,5467,28,4.1,2023-03-08 06:43:00,0
1011,5784,23,21.48,2023-08-28 19:24:00,0
1012,5630,21,2.04,2023-08-01 03:49:00,0
1013,5706,240,0.48,2023-12-09 15:01:00,0
1014,5384,138,4.22,2023-10-19 11:42:00,0
1015,5641,263,34.25,2023-09-09 20:56:00,0
1016,5467,161,0.35,2023-08-05 03:18:00,0
1017,5621,166,6.58,2023-08-23 16:57:00,0
1018,5630,181,18.77,2023-09-04 11:31:00,0
1019,5047,297,5.0,2023-02-12 07:41:00,1
1020,5765,90,60.9,2023-10-10 22:52:00,0
1021,5202,163,3.46,2023-06-24 11:20:00,0
1022,5671,209,26.84,2023-08-02 18:21:00,0
1023,5334,107,57.0,2023-10-29 05:36:00,1
1024,5766,13,3.8,2023-07-11 23:57:00,0
1025,5649,213,13.68,2023-12-04 22:41:00,0
1026,5386,270,15.1,2023-04-03 07:03:00,0
1027,5613,180,15.25,2023-11-15 15:54:00,0
1028,5742,181,1.07,2023-09-18 16:14:00,0
1029,5608,194,18.42,2023-11-07 05:31:00,0
1030,5005,119,1.4,2023-08-23 16:53:00,0
1031,5792,29,55.26,2023-02-23 23:13:00,0
1032,5174,214,4.02,2023-11-09 04:19:00,0
1033,5151,225,4.07,2023-09-06 11:32:00,0
1034,5048,108,2.11,2023-11-19 11:41:00,0
1035,5559,219,90.56,2023-04-04 21:04:00,0
1036,5608,99,22.78,2023-08-01 22:38:00,0
1037,5343,145,4.56,2023-01-02 23:09:00,0
1038,5527,65,47.51,2023-08-19 16:05:00,0
1039,5190,241,1.66,2023-03-19 19:18:00,0
1040,5653,173,29.75,2023-06-07 07:39:00,0
1041,5188,10,10.01,2023-09-30 17:44:00,0
1042,5364,297,3.46,2023-11-17 07:11:00,0
1043,5499,150,15.63,2023-07-07 09:08:00,0
1044,5777,184,44.09,2023-10-15 16:33:00,0
1045,5039,143,16.64,2023-04-04 04:20:00,0
1046,5135,80,3.67,2023-12-06 08:27:00,0
1047,5128,65,15.92,2023-01-01 04:07:00,0
1048,5742,119,3.86,2023-12-30 07:11:00,0
1049,5077,218,76.74,2023-09-11 16:27:00,0
1050,5603,97,54.78,2023-12-13 17:45:00,0
1051,5514,179,83.0,2023-01-19 14:00:00,1
1052,5773,79,74.54,2023-05-30 03:41:00,0
1053,5565,168,37.6,2023-12-16 04:18:00,0
1054,5611,290,22.64,2023-08-10 14:36:00,0
1055,5139,22,26.33,2023-04-02 01:26:00,0
1056,5449,91,19.43,2023-10-10 00:52:00,0
1057,5618,284,5.55,2023-02-04 12:00:00,0
1058,5606,288,17.69,2023-08-12 07:50:00,0
1059,5346,106,5.35,2023-06-15 21:15:00,0
1060,5190,64,43.64,2023-09-30 10:46:00,0
1061,5033,243,40.71,2023-11-24 15:23:00,0
1062,5682,139,0.94,2023-08-11 14:02:00,0
1063,5594,294,17.5,2023-05-11 18:21:00,0
1064,5215,154,1.05,2023-12-22 19:25:00,0
1065,5415,235,1.3,2023-05-08 01:49:00,0
1066,5538,163,15.86,2023-05-02 11:17:00,0
1067,5055,73,0.47,2023-08-06 23:30:00,0
1068,5092,39,8.46,2023-10-30 16:15:00,0
1069,5534,135,33.03,2023-09-26 18:36:00,0
1070,5390,45,3.41,2023-05-29 17:35:00,0
