edad,meses_inscrito,visitas_mes,gasto_mensual,clases_dirigidas,uso_piscina,indice_fitness
61,9,3,53.15824521545669,18,12,47.41904037851408
37,28,3,61.803943808258424,4,0,31.049642717716317
41,6,24,52.091282126988425,7,9,41.93102652299678
67,29,5,24.145248392535482,13,6,51.036848427157395
66,58,11,60.49287193298372,2,4,52.84250569181029
68,17,7,27.91275402715899,12,12,28.507309710492045
49,16,21,54.21297827136526,10,5,50.11340311975022
58,23,24,28.412493831107128,7,7,66.61334640688479
53,31,10,33.40190693456764,18,3,69.94872681079548
51,3,10,30.654762961042763,9,5,45.04946436747543
53,21,20,47.0843788392258,17,13,51.22321426808152
19,26,2,42.06698229563152,17,10,50.04360398966498
32,36,3,52.633641564460376,6,2,27.166087727371707
51,42,8,44.72047741990338,15,6,44.19682853975591
53,37,11,22.231898196194418,5,1,70.92456594220187
23,53,13,49.13718702146963,15,11,71.24229584365557
56,22,7,18.56751524350696,15,7,63.23784154434966
59,42,13,31.742190104264957,0,12,10.0
68,12,2,39.54130001881498,18,6,39.36974633072801
68,42,6,38.50194889215533,2,11,64.35188868028561
29,13,9,20.288810092409612,5,11,89.24785236696873
20,11,20,65.56739330307288,3,7,54.70879832761647
62,54,2,69.72004185085049,3,1,56.91745813721057
35,16,18,78.76162656463424,3,2,52.73696531377936
57,8,16,62.214771262344854,9,11,28.869482164609718
38,40,12,39.0683019181459,8,3,62.03852819911354
32,59,7,38.809807185771376,7,11,24.573047054178208
50,57,7,37.981592457401625,18,8,53.29517088316642
52,40,17,74.78456529338663,16,11,56.780995638079155
43,45,13,43.26687796552259,16,11,55.98596551318815
25,59,11,64.0384936038034,0,4,29.03185682212335
53,2,6,62.87152466579158,19,5,40.819466943143865
65,30,23,47.84321784121306,13,0,68.77472012869174
47,30,14,23.225387344057424,19,3,56.457156403039015
40,12,6,43.59122042023626,10,13,40.950520838991764
59,10,6,47.20449414319428,2,3,33.57733872332932
61,44,2,64.16881934854477,7,9,71.05620500045598
31,11,22,45.291868681504376,9,7,55.68725982543341
31,15,20,26.870916545627914,16,7,32.38483287711974
19,16,15,59.818649965975574,7,9,51.22697958152299
54,17,17,41.58688016253768,0,5,38.87784653155279
22,26,8,15.0,19,7,61.02759349826341
55,2,5,49.87476861865118,6,8,80.07237544467586
62,50,17,52.511569411803144,8,4,33.38320959192083
58,12,20,32.35592710701317,11,0,58.14348384888163
64,51,1,42.11931299065367,8,0,57.7796901708231
31,26,22,54.86575538960925,19,1,12.109539499793087
56,23,18,49.97677201803424,2,1,71.65232833562949
42,18,15,21.560145748275012,3,4,96.97895144618357
37,32,5,63.80325249746052,9,6,57.760727103978766
19,49,7,70.59495929307977,3,6,82.19240011966318
56,38,18,37.347241709522365,8,14,29.908779241723252
23,57,6,16.3519264061612,0,3,40.62471542092062
34,47,22,56.56669210204427,4,12,56.424864688124956
42,3,21,34.903613412328596,8,3,37.92639880223404
45,38,5,53.03173192627875,4,13,55.76195812091401
19,3,19,78.03255699850557,5,13,75.06749410512518
52,30,10,21.805386312167233,18,10,37.33870448484468
54,1,15,33.050686802815136,7,14,75.95038786424941
22,30,10,42.08280609677326,9,9,16.53412557774451
18,45,16,64.37517542038412,10,2,43.62469629066167
57,32,12,98.33425694329914,12,10,51.0613564544529
29,28,18,48.70627780649441,19,1,36.46084068679755
53,21,23,20.516658889132206,3,2,43.903730968055896
62,58,1,39.81717938623166,10,7,82.92289658133907
40,46,16,33.37704770643023,11,14,79.79863809664592
64,13,22,55.82378216528684,4,0,69.4006852300234
48,27,6,50.65327054948399,9,3,75.82424733267044
28,36,3,29.372799479931032,6,6,42.59259159462783
27,7,2,32.49771863629303,8,4,30.543191491393067
20,22,2,39.59914166138493,8,1,38.84798304054943
31,10,13,41.40962534905876,9,0,41.81964408725399
33,39,9,44.36716625745633,9,5,42.80970066145171
27,53,16,45.73309822791625,1,12,65.56277583253377
46,15,5,63.52275806601807,3,12,61.4635575903241
27,15,23,39.05683481967839,7,4,51.48676136020547
29,4,21,36.84649739630125,13,2,52.71844713179303
47,32,7,24.918389686651764,16,10,76.89844563604801
58,23,13,41.642111510737124,12,10,29.16354081799122
18,55,20,48.84294369289574,17,14,70.79346134031412
22,6,24,19.138554576102315,17,10,12.77411599589751
37,24,13,39.86357109908141,12,8,43.68208674628815
25,20,7,62.40441194880066,7,2,85.21173549615114
60,58,10,54.72459064051816,11,1,61.016837846322794
29,37,15,50.601497591411885,0,4,45.66716589710872
18,20,21,54.318184484617575,19,8,73.30640713546714
37,12,6,36.39443595165562,17,7,66.90208153506704
45,33,5,34.396203211410565,2,5,66.09229670905893
60,28,23,64.07863171107236,11,2,50.97281655802471
54,8,2,57.429590691373136,18,5,74.19890099445283
64,1,21,33.80590467553344,12,4,42.12196709054801
54,37,15,16.819140604830206,9,0,41.176318586289085
29,22,16,34.11726677279524,14,4,92.48559307276503
54,6,19,53.153013411988695,19,13,45.00167290994362
66,21,9,35.12609785915156,1,6,14.363108072372803
66,32,22,49.95101716200773,18,8,76.249905270937
61,35,19,66.29655830848348,2,11,82.22604382381977
45,15,7,43.604593833103884,13,14,50.284993939034976
64,5,4,48.50940229477318,6,0,13.111999525865876
32,56,3,55.27355784749349,7,2,53.895641806542585
23,46,24,28.768736125086964,10,7,96.44602242853506
61,50,20,33.404261624819235,19,5,59.051182339198014
37,48,11,55.89241739855321,5,12,70.38716083095287
67,6,1,45.55451280823662,10,4,71.5362408061383
31,25,6,46.826379154641444,16,12,74.4258695880542
19,56,11,45.49928741786024,9,9,92.25059903750542
26,46,1,59.674409534429365,16,1,76.6024200761161
54,59,21,51.53568960674512,1,2,53.38565995641447
37,56,7,51.732301366062174,5,11,32.68251529901548
43,40,6,63.33297236333659,4,1,63.594285578251444
46,29,14,69.09860787112034,3,0,51.130958854979475
18,7,2,78.6538758565207,1,6,69.3357274812889
52,40,4,36.314794577770904,11,13,37.74259380908111
23,13,11,82.04111121012937,2,2,48.98775726849382
54,38,15,28.54840584817225,5,6,55.22319381464177
22,18,18,74.0287110456469,13,11,36.21584509259442
50,2,1,35.49060211962936,7,6,55.79720803486714
66,8,3,43.9659030569287,13,7,70.73711604965399
68,11,3,45.2786391774446,2,0,93.20276807795008
31,33,7,31.995438752579723,15,4,40.293803736298294
29,54,1,46.30078000133941,14,9,73.11651965634081
59,38,11,32.769928352435365,6,8,15.439670579131423
37,48,6,26.475848569939505,14,11,54.84920916426685
67,27,20,44.41914550460649,12,10,56.41298816121122
41,20,3,68.84815335364401,5,6,71.28378948903972
60,12,19,41.189703914745365,14,0,44.606397846015994
51,43,2,59.11531373061323,16,7,59.89515605120193
42,31,18,32.31500560926272,3,2,77.16834230921829
67,27,12,25.747858940482,13,12,32.455434016697524
46,32,10,51.807902354330395,14,3,15.829573256358096
56,10,5,71.33418577652168,11,3,76.59035884096717
48,3,9,48.134316781997306,18,14,35.04977252247129
64,45,2,57.39971169805609,9,9,64.1390185252305
60,27,2,67.42686615294716,5,13,94.00175669006241
67,35,6,44.45204475476785,8,11,71.72763512329284
40,31,10,42.71905077508125,1,7,35.57324435575768
61,15,18,52.08132525945949,3,0,25.755152819183543
55,16,12,54.75028659177254,8,7,39.430581726525276
37,13,4,24.015373669751853,14,8,58.456590018060936
40,49,22,49.435884394061254,12,8,50.0016722983478
62,35,21,44.989778858352075,19,4,82.2371620089868
69,52,17,33.15721741334531,7,3,68.3425472733604
33,11,15,43.952844147334694,18,3,40.38727523114653
67,59,6,27.520127522059123,18,8,71.92135423456537
59,21,16,22.33608405189474,15,14,85.12836450240616
25,51,17,46.00272374461542,10,7,48.698321445953816
67,54,3,58.531155350933645,9,9,64.59163688976258
38,11,10,39.790638927699625,7,14,37.50857066616817
18,30,5,30.58906104288486,0,9,52.16506006385438
25,48,14,32.92051821618001,9,11,37.15988859254705
46,53,21,53.23416776649829,17,6,79.78580427456761
49,35,13,70.01077826913897,2,11,44.96448499182749
55,22,6,56.55684287140945,10,2,63.800725809963765
22,38,12,64.51187848872836,17,3,67.70493816776825
64,31,8,29.285644533447467,2,14,100.0
39,14,5,43.89105124897794,7,8,49.68531071917482
64,24,15,60.28036275636612,13,13,39.45709949645269
51,50,16,24.012336281591512,5,12,53.55560324072477
18,49,1,35.12440179560382,14,7,37.98969527902872
43,32,16,59.13028735562298,13,11,45.25063328966877
60,36,5,48.876386561825235,6,11,69.54817922529307
27,32,3,30.523336015759753,9,0,41.56624270843177
47,55,20,20.537678891896345,14,2,66.23941815278206
67,15,15,65.0597277204751,9,13,66.92896376028581
35,43,13,15.0,16,11,59.9874635935989
34,58,24,54.48592768455457,18,9,68.39017538012676
43,35,16,37.004333469199544,16,1,49.11197467035678
25,3,23,60.70602474545026,11,1,14.945197297708184
64,16,11,29.367775502866454,14,12,56.18526324580207
57,5,21,84.22198403042654,11,12,56.56584863013542
66,21,2,51.034482835325726,8,7,47.59687503461695
29,10,22,53.506038281783844,4,5,67.95756463439534
44,19,6,33.40429219834736,3,11,70.28611824705797
25,25,6,42.999294987017606,11,11,59.36314538684052
42,4,14,43.388263908657294,15,11,56.972772118059765
63,29,11,71.94102493877524,8,12,79.37559815238193
21,19,8,51.00865157141679,2,5,33.51983561069795
50,43,8,53.157445596048575,2,3,48.37247817699597
18,2,1,52.989733147227966,17,0,74.95638428819541
36,10,21,54.42916348626895,16,10,65.71550077954082
48,43,7,24.158197353858153,9,6,50.29940992839168
33,25,6,75.73902162055072,1,7,62.81146277626513
31,20,21,31.837671417075605,10,1,44.03583726129438
65,48,8,44.42393496496369,2,1,58.22560906625882
22,19,19,67.97224346282442,1,0,68.76111644354536
58,23,22,74.01937945106042,8,3,80.83737101195159
43,24,21,57.089311195972115,18,5,68.21811843633394
45,11,24,37.4295796538168,1,13,82.27260815408414
19,46,20,46.9160182941645,18,4,26.147229891559913
67,34,8,47.50450918661782,1,3,10.745752832771387
23,55,14,48.03585685963701,14,13,11.350812324822513
26,28,18,26.549204588813037,2,3,77.32113310560902
50,5,16,63.90164298593231,4,9,67.0737488262636
58,59,9,47.01883463906668,10,14,40.63371154884375
42,5,15,34.16671846575088,6,6,47.302120593198026
65,51,10,37.52410368378838,5,6,61.72954901940928
30,21,22,49.047750532630694,13,1,40.53389901678759
26,12,16,23.9564002566239,0,12,38.65602721974757
30,50,4,58.17652614248935,16,6,41.908481510007945
48,4,20,48.52095453614613,16,1,40.189911453598576
58,54,13,68.48534425539138,13,3,55.88381993590123
28,49,22,46.16375581701856,9,14,88.26083290912594
21,42,5,28.72098090321676,7,0,34.857777973071535
51,20,22,27.032952151839964,7,4,53.535473502522656
55,38,7,39.139415791313574,13,0,64.21231415134599
63,25,23,40.72642850067704,6,3,65.71108256699904
21,14,9,36.491074280136274,5,12,44.882462157512386
55,11,8,46.92720799377652,3,8,67.37398427784518
36,32,16,36.11034459171485,0,12,63.40057942204551
23,11,6,48.813088416363584,14,11,45.9748170825838
51,18,16,37.190273764975956,14,7,27.94551776380156
35,27,6,54.47555561601857,0,5,32.1336874734503
30,55,14,40.34851809934764,19,14,69.9171089229423
58,54,21,63.69310008401148,2,7,83.54128135267095
40,18,1,54.784420496844795,4,4,55.01510182155692
36,56,9,47.90378009717558,4,6,83.03811057657754
62,23,24,41.884841000401366,3,7,53.95239051124274
28,11,13,22.214854120070658,16,6,32.110348101847684
18,21,19,66.20324107010883,19,13,50.81065770285623
41,44,17,34.788343823740504,13,3,84.83713865673701
24,5,11,46.36098201603329,7,4,42.93068786188631
42,23,8,50.15706485303823,1,12,52.280955447566086
38,41,23,42.24732660632911,7,13,78.71269416484651
32,59,5,65.31901581537042,0,9,77.33583617815991
18,25,10,26.679436238868803,3,5,61.11852715217711
29,41,7,71.00902210481006,18,13,65.69295824384332
24,54,10,55.07336336262475,4,13,76.25699463605099
32,10,4,41.30369119748296,4,11,61.17118316279282
38,22,9,41.47155009103067,19,10,80.61020339350827
36,19,14,15.0,18,5,68.43879374576831
46,1,2,32.27650844747848,11,12,52.042067917904475
42,7,9,39.691443674804354,19,8,63.690405536559176
50,4,21,47.64157464046362,0,9,47.29116557771254
66,1,1,63.8937186667834,6,13,35.68915887626227
49,15,23,75.56318437243428,16,13,32.17116264918632
66,40,10,49.084006482038596,1,1,50.86832604343992
52,12,10,48.08413968214448,10,5,61.259606857767665
61,22,20,37.644723487321976,6,12,91.02101808312324
55,22,22,19.27349785015695,16,2,63.321597228904274
43,50,3,35.91320210692176,2,13,58.829846444904234
28,47,6,41.91748380380966,5,1,53.00724791230722
52,17,6,59.63091630997743,10,5,47.852617285609426
25,29,21,52.792717973729204,17,3,57.615161378647706
63,46,2,48.323178358515904,17,4,49.48475479560754
31,14,18,36.28799859766121,9,4,48.50298481740467
27,50,23,15.268248764338036,4,2,71.41549447905358
19,20,2,16.173659269010187,14,11,36.850621139149695
63,50,12,20.043952995869823,19,3,50.001590897605865
26,48,22,40.61989985692924,3,2,41.247680416824394
20,33,5,59.910666565769844,0,6,57.352092884015846
38,55,20,59.50598354941325,14,14,72.07519487646229
43,59,7,56.90573643116154,16,0,61.99978529228468
25,43,24,37.27356774722941,18,14,50.58199078718443
65,15,16,62.16394749175665,13,5,73.80762910281052
19,12,20,31.03394135565235,18,3,72.65414093376266
23,40,1,57.80090158288314,17,0,55.78998428668807
45,54,1,19.88135520317917,1,0,86.85994159516872
46,20,17,27.343316341691725,5,4,63.38778276082678
43,30,1,69.78922591455844,12,13,62.84851929598692
42,38,21,41.94248079256194,16,4,30.946456821298444
29,3,20,34.78545210875326,5,9,21.326100640886715
22,28,13,61.54138062998481,4,6,56.26873019735735
51,56,9,63.260574353359075,6,12,74.94509256116486
65,26,15,38.50078787851166,0,11,61.57012821661713
54,30,3,49.17695179413205,12,3,74.01771754145142
32,13,14,47.05361138110715,18,13,46.729604944830456
61,13,23,15.0,0,8,56.64991660391787
53,2,11,24.06209881854409,12,3,55.33379011282513
32,37,24,59.13381621273115,10,6,18.970176846033468
60,49,22,32.51093626435875,6,4,90.7783870235857
65,38,12,52.94756844097596,19,14,78.95123133708557
40,2,13,48.945606770183,2,4,73.56867381102107
23,36,13,63.231491551918225,0,5,80.69853999361862
63,54,1,24.54312767388215,7,7,45.66148014549503
67,26,24,50.913087614418785,16,14,70.91549386426327
61,11,10,44.01878312796834,12,4,45.6154589084271
60,8,3,33.15338488987579,13,14,57.960003363858576
62,44,24,33.04805384581143,4,2,20.15531230485012
38,40,4,48.41221321238495,5,5,52.02427298856677
40,43,16,54.44505256577688,5,13,24.394895637762296
60,22,8,45.95394423816442,7,11,29.917226646337127
33,20,16,46.42071377785918,12,13,53.92595642470447
64,8,17,37.52258393945964,17,1,40.84536227111835
32,29,19,38.51721274425414,3,11,61.77913028953797
42,40,22,33.11294462463154,16,11,88.49906021948541
53,26,15,37.22097522457457,4,7,42.56576688177141
28,30,16,53.92013387752496,2,7,49.70461319720066
68,17,15,55.596084366507725,3,14,68.29021122237214
32,20,2,25.861865762907936,4,2,41.60187655323284
21,52,11,31.55344987077602,13,11,40.6920917139315
38,55,1,34.34402964496213,14,7,46.111101769828394
30,16,15,44.039447073503766,19,8,72.61761064924471
39,46,19,19.752707909453946,16,4,19.63570025963393
36,43,4,31.816394283924886,5,4,38.05031647971401
51,7,11,24.216277304668907,9,5,85.6177586995639
31,16,5,51.00723201315174,15,6,10.0
21,45,3,44.55487586501603,16,2,52.45260281221447
65,59,13,38.06178711836446,13,4,85.59866316206721
69,47,10,29.050840788479682,19,0,93.19973252803294
63,56,11,38.29355323066208,11,10,70.98710235660485
44,48,18,36.52961826363118,8,9,78.43676116092905
46,27,2,69.51999828779807,14,4,36.02774147727569
64,53,7,59.95529567372655,11,3,37.67088406245653
45,23,9,34.6393811110662,13,0,89.28328227804826
52,24,10,47.477930114286856,17,6,49.72318919884747
25,9,18,59.16312969878994,19,14,17.458695582185136
33,35,23,34.63478719055568,5,0,63.36825828829866
59,51,7,23.743338885400952,3,12,51.18005656009539
53,20,7,18.047122186010643,11,7,56.62263442579702
47,37,3,64.08400379871911,12,13,10.0
35,42,12,42.13406427795123,18,9,10.0
19,17,7,49.36987849312049,12,11,61.05118814884738
66,47,17,36.3864393702141,11,1,48.937388805035
30,31,1,25.981516222654736,19,9,45.86275131680627
21,55,5,28.780487627413528,2,12,62.809672129655574
43,57,16,24.884478115610868,2,11,39.422386529869485
42,8,15,57.749916217033125,13,4,49.6911844425597
47,15,2,67.38841737498075,17,12,46.02486656042035
28,31,9,45.558659437125336,18,5,72.7089197878318
24,53,7,22.233013601994017,9,8,17.422512330115183
48,30,4,52.448762862534124,16,14,42.05293850974666
61,46,20,63.97476997488814,14,13,76.79523394849704
27,20,18,59.57500151225091,18,6,38.257219242798996
56,39,21,44.56303427272509,8,5,57.39905860519381
30,53,4,41.48276645059676,3,4,88.3888133753436
48,55,13,44.44250518185404,14,5,58.167820153410275
24,12,1,63.378735074650734,18,14,97.81005742000252
66,49,24,56.40548141732073,15,13,82.99785146223552
59,17,3,39.21364500565047,7,10,41.96671982029942
59,42,16,38.83627086314405,16,3,29.71958830270532
53,30,22,37.77457426888972,0,0,42.92164208227591
37,29,4,29.03051049671548,6,14,62.60107799977004
21,19,23,65.2775735361808,17,11,61.92520385213443
24,46,16,33.18264378380342,11,8,68.29060591171509
18,11,19,52.3541409850013,15,10,36.49193723720062
61,34,1,35.07858542523252,0,4,39.434146174051
62,50,5,37.84164176949957,14,7,66.17066597957093
59,7,19,43.29178849915543,6,6,94.81800930739229
64,44,22,53.17863637251312,16,7,33.060954461088585
30,58,24,41.11164177321781,2,0,53.55131185988668
39,34,11,27.911922425740016,10,8,47.803743037316806
38,59,13,45.28621996618651,5,0,57.907464496772114
39,20,20,33.49992301212555,5,2,31.055358782498242
45,50,5,68.15757460371796,14,7,56.76247539102756
26,38,21,41.100832462911164,6,11,79.41566213486746
43,24,4,34.980459928932966,10,10,22.520218184994548
26,10,4,74.62201199480015,16,0,74.92064996283364
32,32,4,56.0833455366371,17,13,31.101867673509215
27,52,4,31.548388292936757,18,0,60.16285762105947
41,15,20,33.136289100050945,7,5,64.7762239188299
59,37,21,52.112744716360226,19,4,62.50352229999627
25,20,18,45.65214451552348,7,10,48.33041224272187
41,3,18,58.352633140807114,10,5,68.24980917482955
33,37,16,35.05985548512625,2,2,29.855313942072534
66,57,9,55.516636871977155,13,9,73.29147366699733
43,40,18,15.0,8,11,45.69933795691172
44,8,22,42.683371961118425,0,9,61.439982618676545
54,40,2,35.74231280983902,0,5,47.97150551267748
21,44,21,38.174300689988705,11,1,85.6420985826971
67,56,4,43.45688030810882,10,7,63.77272291788607
41,23,12,62.07755459390544,0,14,68.0545596469511
36,40,7,27.689401810184293,19,11,70.75123921821674
53,11,15,15.0,11,5,50.18022351062705
56,46,7,29.4291964333258,16,12,60.78546422171638
27,8,22,60.33653897892239,14,12,58.30568789015158
42,29,21,20.325129967626378,1,3,67.89801252416345
35,30,17,36.42078539122685,17,3,46.0879374832691
36,56,16,57.59366062217747,15,13,40.86857430607391
53,10,19,44.12357185118469,3,10,78.63632749080152
27,39,9,61.930600812754804,7,6,70.73423619056011
50,28,14,15.0,1,13,38.212863922260325
67,49,17,40.17586368703476,13,2,93.04468875092718
22,36,5,65.05765749532499,14,10,43.57173380265887
64,13,2,28.096775308017524,8,2,57.37246418404133
66,32,20,60.522147650821296,1,5,78.37373508481183
52,36,16,41.46464425409757,16,8,78.18307616854489
61,37,14,51.511941375838845,9,0,40.890757725252286
51,26,14,63.969853605338116,8,4,65.34484142004872
50,22,1,51.44754226572133,1,0,48.7956985257364
38,4,3,36.131256609459506,18,0,63.3912442453811
34,31,7,53.430941281878425,16,2,52.48670231087514
39,18,15,35.07300232078492,10,2,46.94485790391624
65,38,19,49.10050279178082,16,3,35.752543078364894
54,24,20,26.222355608628412,9,2,78.7034277699355
32,56,2,45.436420101184424,17,5,40.12439840715793
52,23,19,62.83939617433147,5,11,84.36739746377484
45,22,9,40.518454161524126,15,14,49.12397475266196
24,2,19,61.40535658273967,17,3,64.69304407534271
49,31,5,91.40144296006358,19,7,85.78500536521392
28,55,18,44.565790277831816,17,0,46.388160560119495
27,11,16,54.21288234362977,0,7,64.43693572727214
26,28,4,52.15293877323086,2,10,64.88066861472487
31,46,12,48.37655488761118,14,0,41.66852194241422
30,32,7,56.81844036238344,19,10,59.44518106796318
42,5,14,41.27857452191005,9,0,69.89573259448852
19,38,23,35.061838495881865,4,6,89.0189671519793
52,10,12,22.105158428542378,14,0,46.70199520358832
24,40,3,39.85862260369757,13,8,61.91752273872563
38,46,5,58.52151247703051,14,13,52.458633926944835
35,24,17,30.903043332103028,9,14,58.86722831238532
20,35,10,48.70016844799136,8,7,43.164134465780954
59,44,10,43.15335204703604,11,12,51.61917111852246
56,48,11,35.68922815436103,6,14,85.36423837027692
58,23,17,17.204395053701,4,0,57.54857092077757
66,17,5,65.4428204868118,9,1,56.52211081919963
28,1,13,52.75785795575068,7,1,37.95204856948196
56,55,10,84.9793174156389,19,1,76.81990142866393
41,31,9,61.19119520936312,15,5,71.93921318527613
63,31,17,65.10815967972822,11,3,57.545238027976076
36,42,1,18.759694034649026,8,7,93.02247610081612
21,57,4,18.49746953157661,9,0,44.34812026254319
43,55,4,45.634680915788806,15,14,34.153987877690525
55,42,18,27.778268647780312,9,9,53.10149382036216
59,53,9,34.780697297339614,8,13,38.05557899501799
49,56,18,82.89396270187453,2,3,59.81329371714571
56,34,14,62.84814257522792,18,9,56.46390973218754
62,9,15,30.965166865023058,10,10,78.0579754435332
63,22,6,15.0,5,4,45.885636521913554
53,13,24,29.700939928439247,5,8,61.640399876083706
57,25,10,36.64208335591916,14,4,58.704689522619844
54,48,15,40.18104496109886,14,12,71.65068197313975
50,18,4,25.814306233850687,12,10,32.39167482446534
53,51,18,61.94775888496192,4,2,37.044444044080905
20,12,18,34.3280880921262,13,10,43.42156554750169
26,40,17,54.728665089040646,1,3,33.312963944516056
25,17,12,45.80831132836533,11,9,67.24659446483057
50,15,7,59.077155826290635,19,6,67.43787924415957
23,42,16,41.43119507335432,13,0,76.84127585500609
58,15,11,31.125203420130447,18,10,52.085346108259856
56,15,14,36.02119193847051,19,5,45.7521400264933
21,55,3,36.23272328463293,14,7,36.05675731815453
30,39,19,75.96825827364351,19,0,81.07123784847431
66,13,18,46.14757907758933,16,7,50.555064558564894
19,17,10,45.06949222055816,13,6,40.48330599971884
22,32,6,58.23039811062824,17,0,70.00848785674465
61,9,13,44.998952178688064,4,8,48.21566922160514
44,40,10,61.82514478971555,11,10,33.660636584660814
49,20,18,39.418833589483285,9,2,37.65265745842146
38,26,20,37.89540374380966,7,1,56.81045130926877
25,27,16,30.29589755977758,5,6,33.553716700253226
55,21,6,72.75070995076052,14,10,53.2882509127557
25,18,13,43.95262764351593,11,2,37.70432722642494
67,13,4,27.38936310567757,5,0,36.08021107387514
20,16,23,47.95240832968827,11,9,45.24102701607502
61,9,14,35.24919184404839,14,12,58.18563648301119
20,12,1,39.155981528191035,11,2,61.389931953226665
39,44,20,49.66130147591577,8,5,73.48652121777198
23,38,5,67.8147786038115,18,2,39.33889062164873
19,19,8,46.52378037259561,1,4,82.83017910792817
40,7,12,34.33444844317273,12,8,100.0
61,57,2,37.426277365586586,12,6,46.60107263529185
19,35,12,54.846707803657026,7,1,19.656360573049007
55,48,5,15.62488626319589,12,0,20.168431478712904
34,18,22,29.35976585555862,3,6,45.06372061265983
52,16,5,48.1896911429601,5,3,41.1176519270973
51,55,13,19.399956339378775,5,10,55.10277521513945
40,39,9,40.312231812977046,11,6,65.16570355166034
47,4,10,37.82602446513726,11,5,29.278404915029043
69,59,1,58.16172783113502,16,6,51.56953093842773
25,25,3,41.24576500321201,6,3,44.88041839814744
39,32,18,62.800370739045704,14,2,95.71101903568942
61,40,12,46.183095348570916,16,11,27.368345683533235
53,13,3,71.646766962139,9,4,39.82361130646005
22,45,9,24.18766553412343,19,2,55.6706409914325
30,17,2,69.25690261901966,5,13,39.958093590930105
46,49,3,38.83309265655916,8,2,77.66231016715396
48,37,14,67.10924551839614,14,3,34.602505255011366
64,6,4,62.77852049827746,15,7,36.68234865791304
33,19,19,15.0,7,1,79.386989805797
59,13,13,52.18752315479759,15,3,31.181851387192275
47,57,7,59.96429644211847,4,10,71.69178736304555
33,26,12,64.92889105006675,17,2,45.94860364136077
29,14,3,27.35044221330866,19,6,42.633198988326996
34,31,23,53.85514345521345,13,1,44.843124862799975
33,54,23,47.926105179985925,1,0,32.589074484410865
29,4,9,51.47113450449487,2,9,73.1412888512018
25,39,2,59.98404729889528,13,0,57.72134009627113
37,8,22,62.35064779089652,6,5,72.81925927504642
20,25,9,35.16385567853293,14,2,78.52695917926974
33,13,12,48.981289977699845,16,6,65.82053775013578
47,32,12,45.61702975818192,0,7,25.94448244091852
62,59,15,41.409710665955174,8,4,35.614291276779255
40,38,2,42.84337183246439,13,4,72.0182765829361
45,38,18,47.93980863084955,15,11,56.110084617582096
68,56,13,35.970275962991,12,1,68.0075862635361
57,28,14,58.245551677963206,5,7,53.22142933448285
22,53,5,64.03962432437774,0,9,46.40612027089326
37,30,10,32.69135166621157,3,12,68.03307447640913
57,3,12,64.77494831908683,2,0,20.451501501859724
61,28,10,32.719598636607884,16,9,48.60531205283116
18,3,24,58.46680367534678,1,8,56.32952858289612
47,45,11,64.74718215885852,18,0,59.17385167087078
38,54,2,43.58233955880241,19,0,29.11005834886708
37,34,5,32.84253387024332,7,0,29.93772159902397
23,16,7,36.169755034325554,14,6,47.136968420467184
39,22,6,50.42785298473285,5,3,53.74473282772985
35,32,22,74.46981618614947,19,11,86.10117226252314
25,38,23,19.60900738444935,1,6,37.440405110472824
56,8,3,46.50362947217966,14,4,45.13724146811527
49,55,13,43.67891776354482,19,11,86.83001658797298
50,8,3,38.15217357347836,11,13,76.28175122529318
33,57,24,43.788270874070776,2,6,32.72003968314269
29,6,21,36.86704767226384,9,9,68.50893280720959
55,14,6,63.64733117793612,13,13,71.6480600292603
69,32,11,65.13740710000087,13,6,58.9150819340931
51,35,17,46.32202906720534,2,3,31.536101413448815
31,10,10,42.882824797705645,0,1,43.089912130690585
53,3,12,37.60444991059403,19,7,42.44076226729552
50,59,17,46.35422006629015,0,1,65.57818015623168
40,12,4,72.71746543301438,1,8,46.4112740698346
67,49,2,43.44398645697962,18,4,49.704006353342756
62,59,11,32.40851402960611,9,8,42.960109376637256
19,31,7,39.03357162979724,3,14,23.8309830012821
58,29,2,56.3020494265332,3,8,100.0
38,5,18,34.23394943928592,12,13,63.055832437775194
19,52,21,44.49440858006214,8,7,84.44026117613058
44,25,4,52.09324702744109,6,7,32.68789810194061
26,41,8,35.3720571592046,15,3,85.37429051641688
18,31,20,18.533914188524225,17,13,47.070523731709116
28,21,14,28.929218042203466,2,3,65.60549226151063
20,58,12,32.11850236690539,19,13,74.83500472284317
69,20,22,41.56759041215038,19,1,85.21887361525722
40,39,21,45.66449492092916,9,3,54.07241849471163
43,22,18,57.355519460656666,15,3,34.9130818583922
21,4,11,26.591159870029394,2,5,54.70452147092889
35,13,8,55.17430306060763,10,2,66.82095729802002
23,45,2,39.43614733275298,9,1,44.282394423310336
52,42,15,18.216790516772285,15,14,46.5378112841384
39,50,9,45.203604890763074,7,7,24.034534084570044
60,49,19,64.74401327249953,8,1,35.436697019412755
32,20,20,58.246718274877246,14,7,63.88597233218191
39,52,8,43.85594383466899,2,6,72.63885069688354
54,13,19,61.88655924193126,3,2,77.03512129938636
69,17,5,47.883340208209574,12,5,100.0
59,54,11,59.717832417336574,11,5,84.76326188693784
29,36,15,20.075964975467972,8,9,51.959580272304635
64,33,8,26.25490777109603,13,13,36.286443125522865
66,1,19,55.9355397835908,18,4,49.877085812748625
59,15,23,68.08923741517235,6,12,43.97681096168168
