ingresos_mensuales,deuda_actual,historial_crediticio,edad,num_prestamos_previos,IMPAGO
1234.1272570260096,565.6077493480823,5,26,0,0
876.6937113436295,679.280481493691,5,55,0,0
867.8222373773739,554.964914623858,2,34,5,0
1409.005642106303,220.79814961579086,7,36,1,0
1367.3592883554734,745.8554374685816,6,61,0,0
1760.6394371785718,15.188473403273065,1,21,5,0
1460.1800370144556,0.0,4,65,2,0
598.7678792960728,821.7541484104704,3,28,2,0
1620.7790470891673,752.106081640607,3,39,3,0
800.7757490742349,582.7813904777892,7,21,2,0
1046.4114912190594,181.36544857347843,4,34,0,0
1300.0800825006777,387.62671779777736,8,25,1,0
1998.2669959135858,521.1759756940488,9,63,2,0
2443.9674224021446,121.231809427766,3,51,0,1
1442.6892236544732,378.2914025930301,5,28,0,0
1126.7213525118448,795.699101453004,4,48,0,0
1413.80225939222,1028.191609286765,6,28,1,0
1555.0621703495344,474.16957420243483,4,55,2,0
1071.7329497771234,826.9465062948295,8,38,2,0
1918.084542364929,25.7819788237598,3,63,1,1
1292.0283036765609,797.8353723340834,5,47,0,0
1399.0972356365578,358.81547558175566,1,27,3,0
1466.3697008217846,692.203685012391,6,43,3,0
1368.6346442457823,525.6742745280873,5,44,3,0
1535.576200187845,996.1242029351503,8,25,1,0
953.0987253812307,337.6693054980245,9,56,2,0
976.6792984215878,788.2818892685493,8,25,1,0
759.938306811322,516.14776101104,8,25,2,0
1375.8004922480904,552.5083565971008,3,51,2,0
1511.5746014048457,544.8438320522371,4,33,1,0
1383.1091464607543,346.29806865176613,4,58,0,0
1869.796973339015,595.7703102279985,5,30,0,0
1197.7615924683814,581.2055333634536,9,40,3,0
1467.496662237005,672.3720745220188,9,29,2,0
763.3196495442743,625.3515437078588,1,44,0,0
1045.1601190102397,839.3983648836709,8,39,1,0
1478.215103026311,877.0525848142106,1,49,0,0
1539.6408442972577,284.81300345165965,2,66,1,1
1082.413220934327,860.6317501772313,7,44,2,0
1171.3602992567733,244.09907186704368,8,19,1,0
592.8505013276763,776.3567664413205,1,62,3,0
1057.1883196773563,785.9216354108606,3,50,3,0
1556.1532654079144,26.604932501248754,7,43,3,0
1430.0820064426266,627.8937739588229,9,45,1,0
1400.266288552484,459.4511659919053,8,36,2,0
1219.909474872384,372.3704226193875,8,60,2,0
1202.8252634512705,1005.2556992097016,9,22,1,0
935.8715442106211,403.8962578087743,3,50,1,1
1479.5313680810139,358.08692126458504,8,37,0,0
1368.389177755756,622.7084820015281,1,47,1,0
1396.8075391971197,805.6769238895249,8,62,0,0
989.5860629329678,557.5054241969619,7,25,1,0
400.0,949.9111637007757,8,55,0,0
1638.8610847014784,759.2926985892271,1,34,3,0
1008.4650175966383,0.0,6,61,3,0
854.8896943827517,441.1599109478975,7,18,3,0
1477.3915647655974,431.4473701944903,5,20,1,0
1043.194944032348,743.8082860288267,5,63,0,0
1623.9745536186488,0.0,7,43,2,0
1446.802379830679,1364.7029126153166,3,48,2,0
1473.427729280191,759.307828468263,6,25,1,0
653.6177155197863,644.6630411753073,7,60,2,0
1684.7775941545601,954.4703149257439,1,63,1,1
1304.5002124935424,1303.0962158437874,2,25,6,1
1052.2891443015187,861.223993376521,4,52,0,0
1257.3553869369005,884.643928941486,8,56,0,0
489.50590684067197,639.2070073393147,6,45,1,0
1363.4611245922683,557.5422739899155,1,68,3,1
788.2513967271714,457.26136679852965,5,21,1,0
658.9318856625862,352.1664024856374,7,33,2,0
591.0563255128435,393.8957700901508,6,30,3,0
1645.07534999597,194.83321069710502,9,37,1,0
948.2946425228845,577.238564794493,8,68,2,0
1813.4910839665997,94.59972683208395,4,22,1,0
985.6794147790808,657.2749572431132,5,54,2,0
517.0568169628214,589.1008175872975,7,37,5,0
753.3902240205364,644.0805895160063,8,41,0,0
1694.3246480027756,443.36052899400227,5,53,2,0
1137.640728825333,1523.0581110541511,9,51,3,0
980.6850814037596,1008.0347700540939,4,62,0,0
1264.007290341115,226.63724997458314,4,65,1,0
1400.713094467018,669.8604262280695,8,51,4,0
1646.9595263609845,417.59815711880293,1,36,1,0
1779.3996919571705,295.6560819877758,8,34,2,0
1056.0925416843656,197.97837866281952,5,22,3,0
669.5809255671847,729.6650072277762,1,42,1,0
1034.6139355506896,395.5859294791278,4,35,1,0
1304.1122026331545,890.3478072075612,2,67,1,0
814.4964295157556,898.1346643591316,4,25,1,0
817.1396340419828,1012.1743155634349,8,44,2,0
1337.5151526199543,344.28397017776894,5,32,2,0
1180.5390593718196,742.6096832076031,1,62,0,0
1213.1187981646347,789.7362649926903,7,30,3,0
896.6018661199722,457.74654746881055,1,33,4,0
1107.839714317693,368.4684127821375,9,39,2,0
830.3067422926782,1082.856199732792,3,37,1,0
1556.0793644499147,668.2487627196161,3,30,0,1
1614.099733889501,790.7903252135213,6,37,1,0
461.5248551047624,353.3771964516218,6,19,5,0
828.1956559230359,234.21466004334184,6,52,1,0
601.3882979639684,429.1650676523669,1,64,2,0
939.9904262372407,562.7935837830009,5,36,2,0
1166.6248120838557,280.73399795479537,6,62,1,0
620.1419121205879,597.0465574048851,8,54,3,0
831.2560747498748,93.44844357944999,1,23,3,0
798.4170511674006,263.98577325903835,5,31,3,0
1282.9069317595777,801.2733744830625,3,21,2,1
1227.7377348145,781.1371560833683,2,39,5,0
911.3049786650987,482.4369703839401,8,68,2,0
1270.7283488557591,294.6707072769141,7,56,1,0
981.3279661650938,291.77893454219674,7,53,0,0
1091.3379558695788,488.01952621760574,5,51,1,0
1869.3808361194147,793.3555474935874,9,44,2,0
1736.1844207161391,878.4737074032973,5,24,1,0
680.167505228961,451.0404793554093,2,20,3,1
1531.8929671516698,253.95227220456485,3,64,0,1
1524.5586217966368,680.3530913599,4,50,1,0
740.6946844989527,352.93950881224515,5,19,1,0
1527.5110575019444,444.5242083416393,3,59,1,1
1815.1727673650212,997.5828271311113,7,33,2,0
750.9820775022345,848.1346285697305,5,42,2,0
832.9988715942945,647.3922936754356,5,32,1,0
1607.064586737401,218.42429966618317,6,41,1,0
1308.5981243302592,663.4189702411977,7,32,1,0
1420.5905100958093,918.797187236258,8,48,1,0
1336.2356865601987,487.3099002703393,9,31,1,0
1356.2783683712578,1005.3342269960145,4,31,4,0
669.4111486755668,987.823586855462,5,23,0,0
1618.9270826485792,1099.119849643042,5,31,1,0
1667.8359969711094,691.5729379594059,8,34,2,0
1108.243702372789,776.2175099418037,9,35,2,0
1182.609220074455,1024.256186499327,7,37,1,0
587.5569989777111,734.2181811206926,5,68,3,0
1405.701902407134,449.62976766293616,3,34,1,1
1428.8229766856575,465.4371490416416,1,33,3,0
1175.1235932002755,671.5664861321218,9,57,1,0
1649.7413439482011,212.8315734161344,5,56,0,0
1066.3691076080238,557.0223253907423,9,69,2,0
1425.8423703574401,928.9641354690762,4,49,4,0
792.1342645231538,0.0,5,61,5,0
1190.5791396503048,1060.3446305383545,4,26,2,0
1130.2582968388656,936.712265610948,2,44,2,0
1290.1231688163766,462.07061525085714,1,63,0,0
1052.1892284666565,763.0172483615429,8,69,0,0
1147.410961731333,600.944318071898,4,50,3,0
1530.4188685766026,968.9971105316049,5,27,3,0
1025.294305104713,894.8049428309823,6,34,2,0
557.3691597045283,179.97878304509726,8,66,1,0
1899.8335616821682,776.178724039253,8,66,3,0
1752.5816314761946,538.3116439070257,7,53,2,0
683.0949219577525,624.84977115543,4,34,3,0
1475.8831220980778,381.5484297090553,6,35,1,0
998.8100917794627,1124.4411207362505,4,69,3,0
1305.3948861324238,912.0185459707727,7,40,4,0
1317.6896516053976,378.06865080810985,1,51,2,0
1106.2368798734713,199.6168179269302,5,25,1,0
886.4937337654414,484.29821070664553,4,30,1,0
923.7835790734962,730.3507938273917,7,40,0,0
833.523233807503,672.0617531838669,9,37,3,0
867.2711167078221,975.939847430473,5,39,5,0
1173.1286839802578,836.9759166542557,4,64,3,0
913.6960043556993,890.8707077258721,9,69,0,0
1472.820826285048,698.0566201831311,5,40,0,0
1794.898462134371,183.2103809367029,9,58,3,0
967.9787034519828,541.2904406559296,8,52,2,0
1295.7618002141508,918.0269219725997,4,20,0,0
1399.8740441211735,584.5431214426062,7,51,1,0
1388.8009083677098,750.927110587124,5,50,1,0
1230.382107166435,504.3755054261601,4,63,3,0
1497.0729673438889,291.0564454374465,5,34,5,0
1392.899581072263,562.9967807861668,5,62,3,0
704.9350310690809,692.7142329097962,9,36,3,0
1547.6624257557091,403.2936841615669,9,47,1,0
1554.9163349066969,529.2866265429994,6,40,1,0
894.6855583285674,318.1610274042052,4,32,2,0
1215.175134179041,935.7734752692288,2,31,1,1
1473.3315971244278,511.6632727235898,3,19,2,0
1116.2744721682554,1035.826663537855,2,56,2,0
1629.1912191064048,1058.6243551622724,5,66,1,0
2145.5489978477444,575.6862105834768,6,35,5,0
885.6055869460071,297.4653802357951,5,23,1,0
647.5821587384901,0.0,2,49,1,0
1321.5274382419502,158.3888780919625,5,38,4,0
1488.6250020504574,187.84955253040198,9,57,1,0
1107.6534504620925,1013.5408882384514,4,45,0,0
1781.3042653284137,634.7473761680839,2,44,1,1
664.5576801107005,716.8813572275964,3,19,3,0
1477.1674492126444,0.0,3,50,5,0
957.6556716964426,240.61007123482153,9,33,5,0
1887.7511624829185,866.1239329338862,4,56,2,0
1997.0061412672474,686.0322337147759,1,39,4,1
893.3373648866609,555.8384163943208,1,60,1,1
980.177145636568,769.4527075800368,7,64,3,0
1543.8351547919208,1090.7393418407446,7,30,3,0
1045.147740084194,533.6872609388848,2,19,2,0
1181.8355128271048,620.8109407974208,9,31,2,0
1210.155368216964,657.7790756193915,9,55,1,0
432.1307375209375,1317.632890582198,5,58,4,0
1194.4649015623052,0.0,3,45,3,1
924.1088903743305,804.9669044366424,3,24,1,1
1002.7508710400912,565.5593253722809,3,35,2,0
1777.4528013875256,770.0315178552539,6,58,1,0
697.3972422882975,402.7882338015827,4,53,1,0
1525.2820746991908,585.3104907424649,8,58,0,0
1088.4148278672765,813.4231738396486,5,53,2,0
1088.0959326016662,1533.8730603131523,1,61,1,0
1516.1487584206845,842.4108568206215,9,21,1,0
1336.0205178275562,345.5803205908474,1,47,0,0
