trip_id,user_id,start_station_id,end_station_id,start_time,end_time,duration_min
1421,1243,12,12,2023-06-25 10:23:00,2023-06-25 10:47:31,24.52
1422,1005,49,21,2023-10-23 11:55:00,2023-10-23 12:01:33,6.56
1423,1404,25,13,2023-01-20 02:32:00,2023-01-20 02:44:04,12.08
1424,1494,6,30,2023-03-12 01:16:00,2023-03-12 01:33:34,17.57
1425,1444,33,11,2023-02-16 04:55:00,2023-02-16 05:13:02,18.03
1426,1445,16,34,2023-11-09 14:06:00,2023-11-09 14:24:15,18.26
1427,1448,47,16,2023-07-27 04:39:00,2023-07-27 04:52:18,13.3
1428,1129,10,16,2023-01-27 16:12:00,2023-01-27 16:15:40,3.68
1429,1233,38,13,2023-10-15 12:00:00,2023-10-15 12:13:26,13.45
1430,1077,35,26,2023-05-30 09:26:00,2023-05-30 09:50:28,24.48
1431,1020,8,44,2023-09-29 17:38:00,2023-09-29 17:54:25,16.42
1432,1216,38,18,2023-11-05 19:37:00,2023-11-05 20:22:01,45.03
1433,1316,12,11,2023-05-05 14:12:00,2023-05-05 14:30:52,18.88
1434,1118,3,36,2023-03-29 00:33:00,2023-03-29 00:37:50,4.84
1435,1254,45,33,2023-04-06 17:39:00,2023-04-06 17:43:28,4.48
1436,1315,20,2,2023-01-08 05:04:00,2023-01-08 05:08:21,4.36
1437,1196,12,47,2023-06-17 18:19:00,2023-06-17 18:31:43,12.72
1438,1061,20,36,2023-05-02 09:35:00,2023-05-02 10:15:26,40.45
1439,1483,33,1,2023-01-06 17:27:00,2023-01-06 17:53:29,26.49
1440,1470,16,21,2023-06-11 11:14:00,2023-06-11 11:33:08,19.15
1441,1041,2,26,2023-06-13 05:20:00,2023-06-13 05:29:59,9.98
1442,1304,6,6,2023-01-20 08:16:00,2023-01-20 08:35:35,19.6
1443,1448,19,48,2023-03-11 23:38:00,2023-03-11 23:47:13,9.22
1444,1466,41,44,2023-09-09 15:01:00,2023-09-09 15:09:54,8.91
1445,1111,4,38,2023-11-02 04:16:00,2023-11-02 04:22:43,6.73
1446,1213,17,10,2023-05-25 10:41:00,2023-05-25 10:49:19,8.33
1447,1427,10,39,2023-09-14 19:13:00,2023-09-14 19:36:29,23.5
1448,1401,12,26,2023-11-05 03:12:00,2023-11-05 03:21:01,9.03
1449,1261,48,5,2023-11-03 09:07:00,2023-11-03 09:22:33,15.57
1450,1454,14,27,2023-08-28 14:09:00,2023-08-28 14:26:38,17.63
1451,1155,5,46,2023-08-02 15:41:00,2023-08-02 15:51:26,10.44
1452,1022,24,12,2023-04-12 12:40:00,2023-04-12 12:48:46,8.78
1453,1116,44,45,2023-09-07 10:34:00,2023-09-07 10:43:31,9.53
1454,1038,38,21,2023-11-15 14:24:00,2023-11-15 14:55:31,31.53
1455,1118,45,32,2023-07-22 06:04:00,2023-07-22 06:10:41,6.69
1456,1447,24,12,2023-09-25 17:41:00,2023-09-25 17:56:05,15.09
1457,1428,24,4,2023-01-19 12:33:00,2023-01-19 12:58:23,25.39
1458,1318,44,8,2023-08-07 17:29:00,2023-08-07 17:58:46,29.77
1459,1334,49,41,2023-06-18 12:46:00,2023-06-18 13:20:50,34.84
1460,1143,21,20,2023-02-04 05:46:00,2023-02-04 05:59:09,13.17
1461,1206,9,32,2023-06-14 01:01:00,2023-06-14 01:05:17,4.29
1462,1034,34,50,2023-03-22 00:33:00,2023-03-22 00:37:46,4.77
1463,1212,5,42,2023-04-23 13:51:00,2023-04-23 14:08:08,17.15
1464,1127,42,13,2023-08-29 11:43:00,2023-08-29 12:15:24,32.41
1465,1368,21,48,2023-07-10 11:35:00,2023-07-10 11:58:26,23.44
1466,1194,9,19,2023-02-12 16:32:00,2023-02-12 16:47:14,15.24
1467,1041,45,45,2023-10-02 02:46:00,2023-10-02 03:19:35,33.59
1468,1098,44,45,2023-12-13 20:01:00,2023-12-13 21:03:30,62.52
1469,1337,7,26,2023-05-02 13:33:00,2023-05-02 13:45:05,12.09
1470,1429,29,16,2023-03-04 11:00:00,2023-03-04 11:27:54,27.91
1471,1395,37,28,2023-02-26 01:10:00,2023-02-26 01:30:12,20.2
1472,1018,1,50,2023-01-09 10:47:00,2023-01-09 11:17:28,30.47
1473,1030,12,22,2023-09-20 21:08:00,2023-09-20 22:12:50,64.83
1474,1111,20,14,2023-04-05 22:12:00,2023-04-05 22:45:30,33.51
1475,1243,12,14,2023-03-17 16:48:00,2023-03-17 16:56:04,8.08
1476,1301,12,3,2023-05-15 22:23:00,2023-05-15 22:36:40,13.67
1477,1044,31,47,2023-02-06 12:42:00,2023-02-06 13:55:17,73.29
1478,1463,5,15,2023-12-21 03:06:00,2023-12-21 03:16:46,10.78
1479,1381,19,7,2023-05-26 03:34:00,2023-05-26 03:38:29,4.49
1480,1049,3,18,2023-08-08 06:23:00,2023-08-08 06:42:41,19.69
1481,1099,7,18,2023-04-05 14:43:00,2023-04-05 14:46:52,3.87
1482,1123,12,14,2023-07-09 08:59:00,2023-07-09 09:41:07,42.12
1483,1445,50,13,2023-11-13 18:56:00,2023-11-13 19:38:09,42.15
1484,1369,15,25,2023-10-01 19:20:00,2023-10-01 19:27:35,7.58
1485,1200,7,24,2023-07-24 10:26:00,2023-07-24 10:26:43,0.72
1486,1489,4,2,2023-12-22 14:11:00,2023-12-22 14:29:21,18.35
1487,1020,46,34,2023-01-28 09:48:00,2023-01-28 10:07:35,19.59
1488,1027,9,17,2023-07-02 19:36:00,2023-07-02 20:00:45,24.77
1489,1025,29,28,2023-05-01 20:24:00,2023-05-01 20:34:44,10.73
1490,1387,14,14,2023-01-24 07:08:00,2023-01-24 07:10:20,2.34
1491,1435,30,11,2023-11-23 20:48:00,2023-11-23 20:52:05,4.09
1492,1377,42,8,2023-02-08 07:49:00,2023-02-08 08:45:02,56.04
1493,1141,17,21,2023-10-25 21:27:00,2023-10-25 21:55:48,28.82
1494,1495,21,6,2023-12-16 08:57:00,2023-12-16 09:19:29,22.49
1495,1232,22,32,2023-09-23 04:23:00,2023-09-23 04:42:13,19.23
1496,1432,39,5,2023-12-19 17:28:00,2023-12-19 18:10:21,42.36
1497,1076,46,48,2023-09-22 23:06:00,2023-09-22 23:15:35,9.59
1498,1407,34,3,2023-09-22 16:58:00,2023-09-22 17:20:00,22.01
1499,1093,29,6,2023-09-26 22:24:00,2023-09-26 22:40:20,16.35
1500,1254,10,29,2023-12-15 19:42:00,2023-12-15 20:01:58,19.97
1501,1442,30,44,2023-04-12 17:44:00,2023-04-12 17:57:29,13.5
1502,1279,48,46,2023-01-03 15:09:00,2023-01-03 15:29:21,20.36
1503,1429,32,25,2023-12-02 19:06:00,2023-12-02 19:29:54,23.91
1504,1416,37,22,2023-04-05 15:13:00,2023-04-05 15:20:31,7.52
1505,1469,25,3,2023-06-23 18:16:00,2023-06-23 18:37:04,21.08
1506,1161,4,26,2023-04-08 12:15:00,2023-04-08 12:18:41,3.7
1507,1250,42,7,2023-10-23 23:31:00,2023-10-23 23:51:51,20.85
1508,1267,46,8,2023-08-08 22:21:00,2023-08-08 22:37:03,16.05
1509,1467,46,41,2023-12-07 07:05:00,2023-12-07 07:23:04,18.08
1510,1419,5,22,2023-03-05 06:01:00,2023-03-05 06:03:46,2.77
1511,1485,18,27,2023-01-16 18:15:00,2023-01-16 18:41:33,26.55
1512,1227,32,13,2023-04-11 21:38:00,2023-04-11 21:48:01,10.03
1513,1099,36,16,2023-08-09 02:50:00,2023-08-09 03:26:06,36.11
1514,1341,24,3,2023-08-08 15:46:00,2023-08-08 16:06:42,20.7
1515,1450,7,48,2023-04-19 02:06:00,2023-04-19 02:08:40,2.67
1516,1045,32,34,2023-10-13 08:17:00,2023-10-13 08:21:51,4.85
1517,1496,39,26,2023-05-18 06:12:00,2023-05-18 06:28:34,16.57
1518,1296,41,44,2023-12-15 00:05:00,2023-12-15 00:51:40,46.67
1519,1238,7,34,2023-05-26 04:17:00,2023-05-26 04:23:46,6.77
1520,1177,14,33,2023-12-17 18:01:00,2023-12-17 18:20:48,19.8
1521,1472,13,37,2023-08-08 17:38:00,2023-08-08 17:47:27,9.46
1522,1361,36,15,2023-05-23 23:33:00,2023-05-23 23:35:44,2.75
1523,1361,12,7,2023-04-12 21:37:00,2023-04-12 22:02:02,25.04
1524,1052,34,10,2023-10-23 05:44:00,2023-10-23 06:09:14,25.24
1525,1201,33,36,2023-10-14 23:09:00,2023-10-14 23:21:26,12.44
1526,1397,29,47,2023-12-16 18:31:00,2023-12-16 18:49:53,18.89
1527,1163,29,30,2023-04-28 10:22:00,2023-04-28 10:28:55,6.92
1528,1048,31,21,2023-04-30 05:09:00,2023-04-30 05:40:21,31.36
1529,1411,9,2,2023-01-29 10:07:00,2023-01-29 10:08:39,1.66
1530,1345,39,15,2023-12-16 16:56:00,2023-12-16 17:07:16,11.27
1531,1343,5,12,2023-08-29 06:16:00,2023-08-29 06:37:03,21.06
1532,1240,11,3,2023-10-23 09:29:00,2023-10-23 09:52:03,23.06
1533,1024,19,44,2023-12-12 10:52:00,2023-12-12 11:24:07,32.13
1534,1470,9,36,2023-01-24 10:34:00,2023-01-24 10:49:23,15.38
1535,1034,9,20,2023-06-01 02:14:00,2023-06-01 02:27:48,13.81
1536,1116,24,26,2023-05-31 21:49:00,2023-05-31 22:26:40,37.67
1537,1395,45,14,2023-03-09 06:25:00,2023-03-09 07:42:25,77.42
1538,1094,41,13,2023-11-18 23:41:00,2023-11-19 00:04:54,23.91
1539,1043,33,48,2023-05-13 15:08:00,2023-05-13 15:24:01,16.02
1540,1170,38,14,2023-07-07 08:09:00,2023-07-07 08:38:50,29.84
1541,1460,29,10,2023-09-03 18:32:00,2023-09-03 18:34:07,2.12
1542,1010,41,24,2023-02-23 07:06:00,2023-02-23 07:38:59,32.99
1543,1027,35,34,2023-05-15 08:22:00,2023-05-15 08:39:36,17.61
1544,1319,20,49,2023-07-17 04:25:00,2023-07-17 04:28:11,3.19
1545,1451,23,31,2023-03-23 22:52:00,2023-03-23 22:56:04,4.07
1546,1086,38,24,2023-09-13 01:10:00,2023-09-13 01:40:45,30.77
1547,1421,30,25,2023-04-19 11:01:00,2023-04-19 11:43:36,42.61
1548,1119,25,47,2023-03-07 22:47:00,2023-03-07 22:52:17,5.29
1549,1289,34,4,2023-12-17 02:35:00,2023-12-17 03:38:13,63.22
1550,1350,48,32,2023-09-14 11:21:00,2023-09-14 11:50:30,29.51
1551,1156,43,43,2023-09-20 03:17:00,2023-09-20 03:32:57,15.95
1552,1090,10,49,2023-04-25 03:29:00,2023-04-25 03:30:29,1.49
1553,1356,21,15,2023-04-16 03:45:00,2023-04-16 04:02:16,17.27
1554,1335,5,20,2023-08-20 14:23:00,2023-08-20 14:37:13,14.23
1555,1381,33,49,2023-09-06 00:10:00,2023-09-06 00:23:11,13.18
1556,1487,5,16,2023-03-30 15:58:00,2023-03-30 16:36:55,38.92
1557,1193,42,6,2023-05-29 15:30:00,2023-05-29 17:28:55,118.93
1558,1452,2,21,2023-06-25 03:44:00,2023-06-25 03:53:58,9.97
1559,1152,5,7,2023-09-09 17:07:00,2023-09-09 17:32:19,25.33
1560,1305,41,11,2023-08-22 04:22:00,2023-08-22 04:39:43,17.72
1561,1271,7,15,2023-11-23 16:55:00,2023-11-23 17:17:52,22.87
1562,1338,15,10,2023-02-27 01:30:00,2023-02-27 01:47:36,17.61
1563,1206,29,3,2023-02-09 21:03:00,2023-02-09 21:11:23,8.4
1564,1235,35,15,2023-07-22 20:38:00,2023-07-22 20:45:17,7.29
1565,1029,23,29,2023-07-20 09:50:00,2023-07-20 10:24:21,34.36
1566,1268,2,14,2023-08-05 02:11:00,2023-08-05 02:13:37,2.62
1567,1027,9,16,2023-10-12 03:38:00,2023-10-12 03:43:11,5.2
1568,1077,32,29,2023-11-18 05:31:00,2023-11-18 06:01:42,30.71
1569,1488,1,9,2023-01-26 07:36:00,2023-01-26 07:49:54,13.91
1570,1298,9,29,2023-01-31 15:13:00,2023-01-31 15:21:01,8.03
1571,1181,39,21,2023-02-04 03:21:00,2023-02-04 03:22:32,1.53
1572,1186,32,30,2023-10-14 08:28:00,2023-10-14 08:37:27,9.45
1573,1242,50,33,2023-04-12 11:42:00,2023-04-12 12:00:38,18.64
1574,1100,17,11,2023-06-10 13:07:00,2023-06-10 13:30:41,23.7
1575,1453,12,38,2023-04-26 22:21:00,2023-04-26 22:53:11,32.2
1576,1018,19,39,2023-03-15 19:57:00,2023-03-15 20:20:31,23.53
1577,1234,4,13,2023-06-09 15:56:00,2023-06-09 16:39:55,43.93
1578,1235,27,7,2023-04-06 15:21:00,2023-04-06 15:40:56,19.95
1579,1331,46,29,2023-07-25 05:38:00,2023-07-25 05:48:49,10.83
1580,1349,49,41,2023-01-12 16:09:00,2023-01-12 16:25:09,16.15
1581,1422,36,36,2023-02-22 09:51:00,2023-02-22 09:56:29,5.49
1582,1490,14,2,2023-02-23 07:24:00,2023-02-23 07:54:07,30.13
1583,1137,42,5,2023-04-09 18:43:00,2023-04-09 18:44:33,1.56
1584,1207,26,6,2023-12-14 11:48:00,2023-12-14 12:01:06,13.1
1585,1114,47,37,2023-02-09 17:17:00,2023-02-09 17:25:28,8.47
1586,1109,46,45,2023-03-14 16:06:00,2023-03-14 16:29:54,23.91
1587,1409,33,9,2023-12-12 19:54:00,2023-12-12 20:15:54,21.91
1588,1335,27,14,2023-09-24 17:43:00,2023-09-24 18:10:43,27.73
1589,1337,10,49,2023-03-05 19:39:00,2023-03-05 19:51:45,12.76
1590,1143,21,16,2023-01-19 10:47:00,2023-01-19 11:37:10,50.18
1591,1020,35,40,2023-10-06 15:22:00,2023-10-06 15:40:27,18.45
1592,1104,4,5,2023-11-17 10:56:00,2023-11-17 11:12:34,16.58
1593,1127,11,3,2023-11-13 21:48:00,2023-11-13 21:54:54,6.9
1594,1306,49,27,2023-07-21 15:06:00,2023-07-21 15:47:37,41.62
1595,1218,8,36,2023-06-23 02:43:00,2023-06-23 03:02:26,19.44
1596,1337,24,10,2023-09-15 19:57:00,2023-09-15 20:10:29,13.5
1597,1381,40,17,2023-12-04 11:24:00,2023-12-04 11:26:49,2.83
1598,1030,29,10,2023-04-22 02:13:00,2023-04-22 02:41:43,28.73
1599,1204,8,10,2023-01-09 00:57:00,2023-01-09 01:04:49,7.82
1600,1276,41,3,2023-07-08 01:12:00,2023-07-08 01:45:44,33.74
1601,1400,14,46,2023-07-31 09:17:00,2023-07-31 09:41:18,24.31
1602,1245,28,1,2023-09-20 13:31:00,2023-09-20 13:35:00,4.01
1603,1317,27,10,2023-02-25 10:40:00,2023-02-25 11:05:14,25.25
1604,1348,4,16,2023-09-01 19:01:00,2023-09-01 19:05:26,4.45
1605,1125,45,25,2023-12-03 13:40:00,2023-12-03 14:15:14,35.23
1606,1439,3,23,2023-05-14 18:47:00,2023-05-14 19:26:37,39.63
1607,1052,6,17,2023-10-12 07:19:00,2023-10-12 07:25:27,6.45
1608,1285,49,29,2023-01-01 19:53:00,2023-01-01 20:15:57,22.97
1609,1441,37,20,2023-07-27 15:52:00,2023-07-27 16:09:06,17.1
1610,1357,39,28,2023-06-14 19:31:00,2023-06-14 20:26:25,55.42
1611,1081,32,32,2023-07-27 00:35:00,2023-07-27 01:14:29,39.5
1612,1403,39,43,2023-12-27 05:57:00,2023-12-27 06:03:17,6.29
1613,1014,25,5,2023-02-05 20:38:00,2023-02-05 20:43:50,5.84
1614,1208,49,33,2023-09-25 18:27:00,2023-09-25 18:50:27,23.46
1615,1148,12,42,2023-01-14 22:08:00,2023-01-14 22:28:02,20.04
1616,1053,5,14,2023-12-14 15:59:00,2023-12-14 16:15:19,16.33
1617,1412,47,42,2023-07-27 03:45:00,2023-07-27 04:31:51,46.86
1618,1290,23,38,2023-09-23 11:05:00,2023-09-23 11:30:07,25.13
1619,1158,4,14,2023-02-01 02:35:00,2023-02-01 02:55:56,20.95
1620,1341,18,1,2023-06-17 16:57:00,2023-06-17 16:58:31,1.53
1621,1185,19,4,2023-03-12 08:39:00,2023-03-12 08:45:59,7.0
1622,1200,32,16,2023-07-24 14:26:00,2023-07-24 14:49:37,23.62
1623,1359,1,10,2023-07-03 20:00:00,2023-07-03 20:01:08,1.14
1624,1239,46,36,2023-06-12 23:41:00,2023-06-13 00:10:02,29.04
1625,1148,23,30,2023-10-20 00:51:00,2023-10-20 01:15:52,24.87
1626,1150,18,36,2023-10-25 16:58:00,2023-10-25 17:21:12,23.21
1627,1263,46,43,2023-07-27 04:48:00,2023-07-27 04:49:49,1.82
1628,1320,27,40,2023-07-19 21:35:00,2023-07-19 22:14:12,39.2
1629,1303,33,10,2023-09-28 14:58:00,2023-09-28 15:08:25,10.43
1630,1273,24,3,2023-07-05 09:33:00,2023-07-05 09:59:03,26.07
1631,1494,9,33,2023-04-15 19:32:00,2023-04-15 19:45:34,13.58
1632,1373,44,5,2023-09-29 09:52:00,2023-09-29 10:22:12,30.22
1633,1221,7,24,2023-01-29 23:36:00,2023-01-29 23:42:16,6.28
1634,1130,40,45,2023-11-25 22:48:00,2023-11-25 22:57:59,9.99
1635,1209,38,41,2023-01-06 03:11:00,2023-01-06 03:17:18,6.3
1636,1021,13,46,2023-07-03 09:45:00,2023-07-03 10:08:04,23.07
1637,1436,19,11,2023-09-02 17:06:00,2023-09-02 17:48:36,42.61
1638,1126,40,1,2023-02-21 19:34:00,2023-02-21 19:51:30,17.51
1639,1005,5,30,2023-12-16 12:43:00,2023-12-16 12:49:03,6.06
1640,1064,6,38,2023-03-17 09:05:00,2023-03-17 09:29:26,24.44
1641,1495,12,37,2023-10-25 09:50:00,2023-10-25 09:58:39,8.65
1642,1326,50,30,2023-05-08 10:06:00,2023-05-08 10:18:51,12.85
1643,1016,16,30,2023-07-27 03:47:00,2023-07-27 04:05:15,18.25
1644,1051,1,28,2023-05-12 11:11:00,2023-05-12 11:17:58,6.97
1645,1304,39,43,2023-12-21 08:40:00,2023-12-21 08:51:01,11.02
1646,1046,23,14,2023-01-21 20:49:00,2023-01-21 20:55:02,6.04
1647,1308,5,34,2023-04-18 21:00:00,2023-04-18 21:26:11,26.19
1648,1139,14,48,2023-04-17 14:23:00,2023-04-17 14:35:56,12.95
1649,1067,32,7,2023-11-10 13:50:00,2023-11-10 14:23:11,33.2
1650,1429,42,3,2023-03-26 07:42:00,2023-03-26 08:14:05,32.09
1651,1345,45,18,2023-01-17 05:45:00,2023-01-17 06:01:46,16.77
1652,1217,31,27,2023-01-15 01:02:00,2023-01-15 01:26:57,24.95
1653,1069,25,20,2023-07-14 19:47:00,2023-07-14 20:36:27,49.46
1654,1216,50,28,2023-09-03 22:24:00,2023-09-03 22:29:18,5.31
1655,1348,9,7,2023-10-30 15:54:00,2023-10-30 16:09:51,15.85
1656,1484,33,31,2023-12-04 06:38:00,2023-12-04 06:56:37,18.62
1657,1111,15,36,2023-08-22 07:50:00,2023-08-22 08:14:51,24.86
1658,1020,14,42,2023-02-24 13:21:00,2023-02-24 13:41:19,20.33
1659,1447,1,24,2023-08-11 18:04:00,2023-08-11 19:00:33,56.57
1660,1476,42,26,2023-05-18 04:32:00,2023-05-18 05:09:26,37.44
1661,1099,23,47,2023-10-31 21:42:00,2023-10-31 21:51:56,9.93
1662,1438,5,37,2023-04-27 19:21:00,2023-04-27 19:41:32,20.54
1663,1274,7,5,2023-11-13 19:44:00,2023-11-13 20:20:37,36.62
1664,1024,1,4,2023-02-04 11:39:00,2023-02-04 12:24:49,45.83
1665,1031,7,6,2023-05-02 23:20:00,2023-05-03 00:00:26,40.44
1666,1115,2,46,2023-04-07 16:54:00,2023-04-07 17:13:31,19.53
1667,1118,41,15,2023-01-28 18:09:00,2023-01-28 18:34:59,25.98
1668,1103,22,14,2023-06-10 04:24:00,2023-06-10 04:49:21,25.36
1669,1450,15,14,2023-03-11 04:06:00,2023-03-11 04:11:29,5.49
1670,1333,9,41,2023-01-23 06:49:00,2023-01-23 07:37:45,48.76
1671,1009,21,43,2023-09-15 08:39:00,2023-09-15 09:00:01,21.02
1672,1017,24,46,2023-05-08 19:22:00,2023-05-08 19:42:14,20.24
1673,1310,3,39,2023-10-25 22:01:00,2023-10-25 22:09:21,8.35
1674,1027,27,23,2023-04-16 17:07:00,2023-04-16 17:23:33,16.55
1675,1274,32,9,2023-11-02 14:55:00,2023-11-02 15:08:36,13.61
1676,1025,46,38,2023-10-18 04:46:00,2023-10-18 04:58:14,12.24
1677,1135,16,10,2023-01-29 22:34:00,2023-01-29 23:01:45,27.77
1678,1188,42,22,2023-07-07 10:22:00,2023-07-07 10:38:37,16.63
1679,1157,35,34,2023-02-23 02:56:00,2023-02-23 03:40:00,44.01
1680,1033,36,34,2023-04-07 12:28:00,2023-04-07 13:01:42,33.72
1681,1061,22,7,2023-11-30 05:29:00,2023-11-30 06:01:27,32.46
1682,1451,36,42,2023-08-28 13:23:00,2023-08-28 13:39:10,16.17
1683,1183,26,24,2023-10-17 13:27:00,2023-10-17 13:49:01,22.02
1684,1456,10,49,2023-02-08 09:29:00,2023-02-08 10:00:07,31.13
1685,1236,24,27,2023-03-28 23:05:00,2023-03-28 23:11:26,6.45
1686,1312,24,31,2023-01-07 15:01:00,2023-01-07 15:10:20,9.34
1687,1027,31,49,2023-06-01 00:00:00,2023-06-01 00:10:42,10.7
1688,1074,33,8,2023-11-25 05:36:00,2023-11-25 05:59:02,23.05
1689,1186,25,45,2023-09-27 19:04:00,2023-09-27 19:17:55,13.92
1690,1213,11,21,2023-03-25 10:39:00,2023-03-25 10:41:33,2.55
1691,1037,2,25,2023-12-16 01:49:00,2023-12-16 02:11:04,22.08
1692,1201,39,11,2023-07-16 14:30:00,2023-07-16 14:50:42,20.71
1693,1462,48,11,2023-02-20 11:42:00,2023-02-20 12:05:18,23.32
1694,1410,9,28,2023-11-04 15:59:00,2023-11-04 16:23:09,24.16
1695,1126,28,20,2023-12-08 13:56:00,2023-12-08 14:17:37,21.62
1696,1268,49,24,2023-12-07 15:01:00,2023-12-07 15:21:44,20.73
1697,1306,25,33,2023-08-12 13:49:00,2023-08-12 14:06:50,17.84
1698,1488,8,16,2023-08-07 03:31:00,2023-08-07 04:01:22,30.37
1699,1392,21,22,2023-01-09 09:26:00,2023-01-09 09:38:52,12.88
1700,1046,4,2,2023-11-19 20:42:00,2023-11-19 20:51:34,9.57
1701,1039,38,15,2023-06-07 17:44:00,2023-06-07 18:06:32,22.54
1702,1404,14,1,2023-12-29 09:35:00,2023-12-29 09:43:35,8.59
1703,1451,7,20,2023-07-07 07:31:00,2023-07-07 07:39:39,8.65
1704,1166,13,32,2023-01-04 20:17:00,2023-01-04 20:26:19,9.33
1705,1399,34,23,2023-03-21 00:45:00,2023-03-21 01:12:22,27.37
1706,1012,17,1,2023-07-12 02:15:00,2023-07-12 02:35:14,20.24
1707,1478,35,48,2023-10-08 00:24:00,2023-10-08 00:34:27,10.45
1708,1404,31,20,2023-10-02 04:25:00,2023-10-02 04:30:16,5.28
1709,1108,24,47,2023-02-19 08:53:00,2023-02-19 09:35:00,42.01
1710,1279,11,3,2023-08-02 12:16:00,2023-08-02 12:19:34,3.57
1711,1196,47,23,2023-10-30 05:34:00,2023-10-30 05:44:39,10.65
1712,1164,19,50,2023-08-09 03:29:00,2023-08-09 03:40:28,11.48
1713,1258,35,31,2023-06-02 23:39:00,2023-06-03 00:08:44,29.74
1714,1041,15,32,2023-03-08 02:00:00,2023-03-08 02:19:10,19.18
1715,1432,18,22,2023-03-14 03:35:00,2023-03-14 03:41:30,6.51
1716,1396,33,34,2023-07-16 05:27:00,2023-07-16 05:37:26,10.45
1717,1406,19,47,2023-07-08 17:28:00,2023-07-08 17:38:32,10.55
1718,1161,32,49,2023-02-17 03:49:00,2023-02-17 04:00:04,11.07
1719,1381,32,39,2023-01-13 07:15:00,2023-01-13 07:32:46,17.77
1720,1086,38,50,2023-02-02 21:56:00,2023-02-02 22:05:49,9.82
1721,1114,33,17,2023-01-10 09:24:00,2023-01-10 09:24:33,0.57
1722,1337,50,46,2023-08-10 10:36:00,2023-08-10 10:46:40,10.68
1723,1306,39,11,2023-12-21 19:05:00,2023-12-21 19:19:49,14.82
1724,1092,27,33,2023-07-16 14:44:00,2023-07-16 14:56:07,12.13
1725,1029,20,33,2023-09-19 21:12:00,2023-09-19 21:16:27,4.46
1726,1100,15,4,2023-05-11 02:30:00,2023-05-11 02:58:46,28.77
1727,1393,1,3,2023-07-17 23:03:00,2023-07-17 23:10:50,7.84
1728,1039,28,26,2023-04-04 13:25:00,2023-04-04 13:43:58,18.97
1729,1068,39,17,2023-03-17 00:54:00,2023-03-17 01:02:36,8.61
1730,1295,37,41,2023-10-23 03:15:00,2023-10-23 03:25:15,10.25
1731,1182,27,30,2023-05-06 03:35:00,2023-05-06 03:36:34,1.57
1732,1282,37,30,2023-05-19 03:53:00,2023-05-19 03:56:51,3.86
1733,1194,1,49,2023-05-31 09:41:00,2023-05-31 09:53:51,12.86
1734,1187,25,4,2023-11-25 18:37:00,2023-11-25 19:07:22,30.38
1735,1210,36,20,2023-06-25 02:12:00,2023-06-25 02:45:27,33.46
1736,1219,40,18,2023-11-17 23:48:00,2023-11-18 00:37:55,49.92
1737,1181,27,3,2023-02-04 01:10:00,2023-02-04 01:17:50,7.84
1738,1123,11,3,2023-07-29 09:36:00,2023-07-29 09:43:31,7.53
1739,1379,46,14,2023-06-28 07:48:00,2023-06-28 08:21:41,33.7
1740,1366,44,30,2023-09-05 15:29:00,2023-09-05 15:33:45,4.75
1741,1365,2,29,2023-12-13 09:56:00,2023-12-13 10:01:51,5.86
1742,1347,27,49,2023-02-09 17:01:00,2023-02-09 17:27:32,26.54
1743,1377,34,19,2023-03-12 01:03:00,2023-03-12 01:27:00,24.01
1744,1266,30,10,2023-03-08 15:17:00,2023-03-08 15:53:45,36.76
1745,1295,3,44,2023-09-14 14:07:00,2023-09-14 14:30:20,23.35
1746,1291,15,40,2023-06-25 14:25:00,2023-06-25 14:27:05,2.09
1747,1381,33,28,2023-08-09 08:44:00,2023-08-09 09:15:30,31.51
1748,1339,47,50,2023-03-19 11:22:00,2023-03-19 11:45:14,23.24
1749,1468,5,40,2023-06-08 16:11:00,2023-06-08 16:22:54,11.92
1750,1098,31,46,2023-09-14 12:00:00,2023-09-14 12:32:47,32.8
1751,1045,18,30,2023-09-30 23:37:00,2023-10-01 00:41:35,64.59
1752,1125,44,19,2023-07-13 19:36:00,2023-07-13 20:09:12,33.21
1753,1453,29,50,2023-08-17 10:55:00,2023-08-17 11:04:20,9.35
1754,1331,5,39,2023-10-31 19:46:00,2023-10-31 20:10:58,24.98
1755,1054,29,14,2023-02-27 15:55:00,2023-02-27 16:29:03,34.06
1756,1155,47,18,2023-09-03 14:18:00,2023-09-03 14:38:25,20.43
1757,1268,6,42,2023-08-08 08:17:00,2023-08-08 08:46:39,29.66
1758,1143,30,38,2023-02-24 20:15:00,2023-02-24 20:22:04,7.08
1759,1368,16,15,2023-05-31 11:17:00,2023-05-31 11:21:31,4.52
1760,1114,49,18,2023-09-14 18:40:00,2023-09-14 18:50:56,10.94
1761,1425,31,50,2023-11-17 23:43:00,2023-11-18 00:21:40,38.67
1762,1130,14,34,2023-08-14 01:11:00,2023-08-14 01:21:13,10.23
1763,1340,45,42,2023-10-26 13:10:00,2023-10-26 13:29:29,19.48
1764,1006,25,14,2023-09-21 11:48:00,2023-09-21 12:40:14,52.24
1765,1436,29,11,2023-11-13 02:34:00,2023-11-13 03:17:06,43.11
1766,1237,16,6,2023-12-28 13:48:00,2023-12-28 13:54:14,6.24
1767,1125,25,47,2023-06-17 04:43:00,2023-06-17 05:02:59,19.99
1768,1416,35,13,2023-10-17 19:36:00,2023-10-17 19:55:34,19.57
1769,1088,9,24,2023-12-12 13:11:00,2023-12-12 13:18:29,7.5
